"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",13243750,0,18599815,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5076117,32867,47,1
"java.util.concurrent.atomic.AtomicInteger.get()",2019089,0,18599918,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1277743,878841,-933,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1097806,844488,4333235,5283283
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",515059,368975,4333235,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",492934,397993,4350195,5266221
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",71076,15822,6006,1818
"java.io.OutputStream.write(byte[ ], int, int)",69954,14262,5073,1460
"java.io.ByteArrayOutputStream.<init>(int)",19833,31715,47,1
"kanzi.entropy.EntropyCodecFactory.newEncoder(kanzi.OutputBitStream, java.util.Map, int)",17249,1822,47,1
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",4051,0,7,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",2384,0,7,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",1399,0,6678,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",738,0,2,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",730,0,49,0
"kanzi.Global.positiveOrNull(int)",535,0,3895,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",411,0,1,0
"java.util.HashMap.<init>(java.util.Map)",403,0,48,0
"java.lang.StringBuilder.append(java.lang.String)",367,0,14,0
"java.lang.String.split(java.lang.String)",301,0,1,0
"java.lang.Character.valueOf(char)",293,0,1,0
"java.lang.String.equals(java.lang.Object)",286,0,322,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",224,0,167,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",217,0,48,0
"java.lang.Integer.valueOf(int)",214,0,153,0
"kanzi.bitstream.DefaultOutputBitStream.close()",201,0,49,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",198,0,48,0
"java.lang.Math.min(int, int)",196,0,1582,0
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet()",190,0,48,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",180,0,96,0
"java.lang.Math.min(long, long)",160,0,96,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",147,0,1,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",130,0,48,0
"kanzi.Global.log2(int)",120,0,96,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",118,0,96,0
"java.lang.Boolean.valueOf(boolean)",116,0,53,0
"java.lang.Integer.numberOfLeadingZeros(int)",112,0,96,0
"kanzi.entropy.NullEntropyEncoder.encode(byte[ ], int, int)",110,0,48,0
"kanzi.transform.NullTransform.doCopy(kanzi.SliceByteArray, kanzi.SliceByteArray)",106,0,48,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",84,0,50,0
"kanzi.transform.NullTransform.<init>(java.util.Map)",63,0,48,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",60,0,2,0
"kanzi.entropy.NullEntropyEncoder.<init>(kanzi.OutputBitStream)",56,0,48,0
"java.lang.String.startsWith(java.lang.String)",49,0,71,0
"kanzi.io.CompressedOutputStream$Status.<init>(int, int, java.lang.String)",48,0,48,0
"kanzi.app.Kanzi.<clinit>()",45,0,1,0
"kanzi.entropy.NullEntropyEncoder.dispose()",44,0,48,0
"java.lang.String.toUpperCase()",44,0,7,0
"kanzi.transform.Sequence.<init>(kanzi.ByteTransform[ ])",44,0,48,0
"java.nio.file.FileSystems.getDefault()",43,0,2,0
"java.util.List.add(java.lang.Object)",38,0,49,0
"kanzi.entropy.EntropyCodecFactory.<init>()",38,0,48,0
"java.util.Arrays.fill(int[ ], int)",38,0,7,0
"java.util.Iterator.hasNext()",37,0,56,0
"kanzi.transform.NullTransform.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",36,0,48,0
"kanzi.transform.TransformFactory.<init>()",35,0,50,0
"java.io.OutputStream.flush()",32,0,49,0
"kanzi.io.CompressedOutputStream$EncodingTask.<init>(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int, kanzi.OutputBitStream, kanzi.util.hash.XXHash32, java.util.concurrent.atomic.AtomicInteger, kanzi.Listener[ ], java.util.Map)",32,0,48,0
"java.io.FileInputStream.<init>(java.lang.String)",29,0,1,0
"java.lang.Integer.parseInt(java.lang.String)",29,0,4,0
"java.util.concurrent.atomic.AtomicBoolean.getAndSet(boolean)",28,0,8,0
"java.lang.String.trim()",27,0,32,0
"java.util.List.iterator()",27,0,8,0
"java.nio.file.Path.toString()",26,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.written()",26,0,49,0
"java.lang.StringBuilder.<init>()",26,0,6,0
"java.nio.ByteOrder.nativeOrder()",25,0,14,0
"kanzi.io.CompressedOutputStream._get_pool(java.util.Map)",24,0,1,0
"java.lang.Boolean.booleanValue()",24,0,51,0
"kanzi.Global.<clinit>()",23,0,1,0
"kanzi.transform.NullTransform.getMaxEncodedLength(int)",22,0,96,0
"java.util.Iterator.next()",22,0,48,0
"java.lang.Long.valueOf(long)",21,0,2,0
"java.util.ArrayList.<init>(int)",21,0,9,0
"kanzi.transform.Sequence.getNbFunctions()",20,0,48,0
"java.util.Map.remove(java.lang.Object)",20,0,10,0
"java.nio.file.Path.toAbsolutePath()",20,0,2,0
"java.io.InputStream.read(byte[ ], int, int)",-1381,17930,0,1527
"java.io.OutputStream.close()",-16639,32813,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-38273,38273,-1028,1028
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-39891,43035,0,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",-39947,39947,-524288,524288
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",-147014,147014,-1,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.TextCodec.isDelimiter(byte)",-1082185,1082185,-13861126,13861126
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-1350314,1350314,-12697965,12697965
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
