"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",79635975,0,3052,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",66807414,0,462690440,0
"java.lang.Thread.yield()",51144743,0,62533250,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",29890448,0,3052,0
"kanzi.transform.TextCodec.isText(byte)",21574664,15240674,-65698,100005616
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",18578071,32867,3051,1
"kanzi.transform.TextCodec.isLowerCase(byte)",9479441,7055582,-65698,100005616
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",8480824,2221062,1640796,1170187
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8430757,0,3052,0
"java.util.concurrent.atomic.AtomicInteger.get()",7339969,0,62539736,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",5803115,3320133,12759603,30272617
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4226928,0,3052,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",4169509,0,3038,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3258681,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3215507,0,25000000,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",3062814,39947,21253120,524288
"kanzi.entropy.FPAQEncoder.flush()",2713904,0,8716278,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",2144090,683166,3051,1
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1540756,0,9301310,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1439600,1403889,915857,1382349
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",1195580,0,8716278,0
"kanzi.transform.TextCodec.isDelimiter(byte)",1172642,1082185,-53675,13861126
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",1123367,0,4735798,0
"kanzi.transform.DivSufSort$Stack.pop()",685232,404963,1961614,3947293
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",587676,6502,1496973,21149
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",562460,147014,3051,1
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",502559,246319,3051,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",414397,1350314,-3396655,12697965
"kanzi.transform.DivSufSort.ssIlg(int)",408230,89948,1581296,879443
"kanzi.transform.DivSufSort.trIlg(int)",357258,287614,525045,2923260
"kanzi.transform.DivSufSort.trSort(int, int)",286935,232047,3051,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",257953,197945,106833,895009
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",211037,878841,5075,1029
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",209788,600885,468043,2977117
"kanzi.transform.DivSufSort.<init>()",180881,0,3052,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",180525,7787177,1494804,23318
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",159845,243889,-446878,2539457
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",142592,0,341824,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",140062,0,8,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",135040,38273,2024,1028
"kanzi.transform.DivSufSort$Stack.<init>(int)",118875,0,9156,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",115787,844488,-1507840,5283283
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",108089,73526,78476,543208
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",102364,0,3052,0
"kanzi.Global.log2_1024(int)",71507,0,407357,0
"kanzi.transform.DivSufSort$TRBudget.check(int)",65135,109845,-47612,1121148
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",63133,0,3052,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",59435,368975,-1507840,5283283
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",54376,0,3052,0
