"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",14998450,0,33692113,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",5307702,0,33692113,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",5150778,0,33692113,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",5110428,0,78059427,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3779133,0,3,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3051254,0,3,0
"java.lang.Math.min(int, int)",2256129,0,33693943,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2212171,0,33692113,0
"kanzi.util.hash.XXHash32.round(int, int)",1497990,0,25000000,0
"java.lang.Thread.yield()",859208,0,1630089,0
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",466547,2462807,4592804,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",431216,2831974,-756,1028
"java.lang.Integer.numberOfTrailingZeros(int)",350379,0,5233538,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",304925,32867,2,1
"java.io.ByteArrayOutputStream.<init>(int)",208141,31715,5,1
"java.io.OutputStream.close()",131042,32813,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",130464,38273,-759,1028
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",125291,26083,742636,166150
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",119471,147014,2,1
"java.util.concurrent.atomic.AtomicInteger.get()",111308,0,1630096,0
"kanzi.Global.computeHistogramOrder1(byte[ ], int, int, int[ ][ ], boolean)",94179,0,24,0
"java.util.Collections.sort(java.util.List)",88978,23125,419,277
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",77307,15822,545719,1818
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",60389,12966,742636,166150
"kanzi.transform.TextCodec$TextCodec2.reset(int)",59232,30492,2,1
