"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",20589118,0,96,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",17074427,0,64245719,0
"kanzi.transform.TextCodec.isText(byte)",11789885,15240674,12240,100005616
"java.lang.Thread.yield()",10703379,0,17561267,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9510884,13464763,95,1
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",7694794,0,64245719,0
"kanzi.transform.TextCodec.isLowerCase(byte)",5301067,7055582,12240,100005616
"java.lang.Math.max(int, int)",4323652,0,31572791,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3737016,32867,95,1
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2936992,0,6440127,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",2802243,0,20024609,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1868343,17816,10726494,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1588253,0,96,0
"java.util.concurrent.atomic.AtomicInteger.get()",1523177,0,17561475,0
"java.lang.Math.min(int, int)",1405322,0,10127749,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1173077,844488,3446847,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",1066355,0,2815623,0
"kanzi.transform.TextCodec.isDelimiter(byte)",788707,1082185,-36,13861126
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",603277,0,5015747,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",560595,368975,3446847,5283283
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",370465,147014,95,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",366688,1039165,-1678739,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",356410,1350314,-1678739,12697965
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",334064,462712,76523,4625539
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",198475,0,1516647,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",170091,38273,1681,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",166101,39947,943104,524288
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",164099,0,650141,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",134311,30492,95,1
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",104797,0,2613,0
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",95474,29214,94,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",94974,878841,-933,1029
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",39978,0,279398,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",32787,0,2613,0
"java.util.Arrays.sort(int[ ], int, int)",26338,0,2613,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",11109,0,2613,0
"kanzi.Global.log2_1024(int)",6633,0,18568,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",6543,0,2613,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",5443,0,96,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",4241,0,16,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4098,0,96,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",3883,0,6,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",3596,0,2613,0
"java.lang.Short.valueOf(short)",3528,0,288,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2556,0,96,0
"java.lang.Integer.numberOfLeadingZeros(int)",1630,0,8821,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",1049,0,96,0
"java.util.HashMap.<init>(java.util.Map)",916,0,96,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",762,0,770,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",733,0,2,0
"java.io.PrintStream.println(java.lang.String)",705,0,14,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",692,0,600,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",632,0,1,0
"kanzi.transform.TextCodec.isUpperCase(byte)",577,0,5487,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",526,0,6,0
"java.lang.String.equals(java.lang.Object)",480,0,630,0
"java.lang.Integer.valueOf(int)",446,0,489,0
