"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",34823610,0,1526,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",31079271,0,445036712,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11862413,0,1526,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",1951179,2221062,1420731,1170187
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1701112,0,1526,0
"kanzi.entropy.FPAQEncoder.flush()",1203534,0,8230744,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",934195,0,1517,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",677666,39947,10350592,524288
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",653340,0,9466428,0
"java.lang.Thread.yield()",594664,0,1117463,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",554137,0,8230744,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",482000,0,4738417,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",468558,683166,1525,1
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",394130,3320133,12006165,30272617
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",179020,6502,1095454,21149
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",170018,32867,1525,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",133946,147014,1525,1
"kanzi.transform.DivSufSort$Stack.pop()",133893,404963,2023921,3947293
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",118620,246319,1525,1
"kanzi.transform.DivSufSort.ssIlg(int)",103337,89948,1329987,879443
"java.util.concurrent.atomic.AtomicInteger.get()",81495,0,1121278,0
"kanzi.transform.DivSufSort.<init>()",43149,0,1526,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",36711,0,2,0
"kanzi.transform.DivSufSort.trIlg(int)",29299,287614,754567,2923260
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",26263,0,170912,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",21315,0,763,0
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",17665,0,1526,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",16290,0,4578,0
"kanzi.transform.DivSufSort.reset()",15720,0,1526,0
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",15071,197945,270891,895009
"kanzi.transform.DivSufSort$StackElement.<init>()",11884,0,170912,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",9896,0,6106,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6041,0,1526,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5777,0,1526,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",5334,0,9170,0
"java.util.HashMap.<init>(java.util.Map)",5306,0,1526,0
"kanzi.transform.BWT.<init>(java.util.Map)",4745,0,1526,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",4736,0,6104,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",4274,0,3052,0
"kanzi.entropy.FPAQEncoder.<init>(kanzi.OutputBitStream)",4260,0,1526,0
"java.lang.Integer.valueOf(int)",3967,0,13743,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",3739,0,6106,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",3196,0,1526,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",2994,0,1527,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",2780,0,7632,0
"java.util.Map.remove(java.lang.Object)",2656,0,1536,0
