"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",11564568,0,16265363,0
"kanzi.transform.TextCodec.isText(byte)",11098247,15240674,644,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9429040,13464763,5,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7335028,0,6,0
"kanzi.transform.TextCodec.isLowerCase(byte)",5819683,7055582,644,100005616
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4615340,32867,5,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3008409,0,25000000,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",2916865,7787177,77293,23318
"kanzi.util.hash.XXHash32.round(int, int)",2833105,0,25000000,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",2298099,2221062,203712,1170187
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",1923196,2831974,86,1028
"java.util.concurrent.atomic.AtomicInteger.get()",1833824,0,16265376,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",1727670,4841531,-10371265,62866167
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1473592,2462807,2756052,33678300
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",1068918,3320133,-1262988,30272617
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",895903,1403889,216896,1382349
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",720752,956931,5,1
"kanzi.transform.TextCodec.isDelimiter(byte)",591609,1082185,-3,13861126
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",539423,1039165,-311443,12697965
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",512810,1683686,5,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",495757,1350314,-311443,12697965
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",436428,878841,91,1029
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",377127,683166,5,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",368447,844488,467266,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",257782,462712,-25888,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",252226,600885,-59041,2977117
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",243414,84152,5,1
"kanzi.transform.DivSufSort.trSort(int, int)",207323,232047,5,1
"kanzi.transform.DivSufSort$Stack.pop()",197220,404963,204228,3947293
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",188706,147014,5,1
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",187004,368975,467266,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",157773,397993,465628,5266221
"kanzi.transform.DivSufSort.trIlg(int)",131284,287614,-41691,2923260
"kanzi.transform.TextCodec$TextCodec2.reset(int)",119165,30492,5,1
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",118281,246319,5,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",103920,197945,73819,895009
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",97749,243889,-88747,2539457
"kanzi.transform.DivSufSort.ssIlg(int)",59646,89948,148756,879443
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",57690,39947,257024,524288
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",42045,98096,-23102,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",40768,109845,-120342,1121148
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",36956,73526,32768,543208
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",36803,63508,23390,447834
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",20566,111359,-169342,535018
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",11314,38273,86,1028
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2096,0,1,0
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-3607,44027,-102048,335626
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-32803,43035,0,1
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-44139,74951,5,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-68431,1290470,-169285,535262
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-368694,934500,-1214,2169
