"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",20391796,0,24,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",14919022,0,59735919,0
"kanzi.transform.TextCodec.isText(byte)",9014130,15240674,2963,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",7452066,13464763,23,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6987247,0,24,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",6756753,0,59735919,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",5850392,0,43036352,0
"java.lang.Thread.yield()",5256829,0,8452311,0
"kanzi.transform.TextCodec.isLowerCase(byte)",3965628,7055582,2963,100005616
"java.lang.Math.max(int, int)",3777778,0,30285687,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2963339,0,7851956,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2800517,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2672543,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1944126,32867,23,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1651096,17816,10150261,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1427535,0,24,0
"java.lang.Math.min(int, int)",1413879,0,11620574,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",1036956,0,2921544,0
"java.util.concurrent.atomic.AtomicInteger.get()",777218,0,8452363,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",749618,844488,2337272,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",571562,0,4920369,0
"kanzi.transform.TextCodec.isDelimiter(byte)",560484,1082185,-10,13861126
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",375566,368975,2337272,5283283
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",337894,147014,23,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",322804,1039165,-808517,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",322574,1350314,-808517,12697965
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",214425,462712,1533,4625539
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",176126,0,1463109,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",149436,0,613778,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",141515,39947,959488,524288
"kanzi.transform.TextCodec$TextCodec2.reset(int)",125293,30492,23,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",117272,38273,1446,1028
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",96297,0,2450,0
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",90107,29214,22,1
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",29544,0,281299,0
"java.util.Arrays.sort(int[ ], int, int)",27444,0,2450,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",22539,0,2450,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",18067,0,2450,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",6810,0,2450,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",4033,0,2450,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2848,0,4,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2649,0,24,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",1135,0,24,0
