"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.TextCodec.isText(byte)",14504440,15240674,49082,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11217416,13464763,381,1
"java.lang.Thread.yield()",10912960,0,15306130,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8475316,0,382,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6733059,7055582,49082,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",5576118,2831974,611,1028
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",4669583,2221062,1291776,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",4428361,2462807,15266404,33678300
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3888227,32867,381,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3391909,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3255966,0,25000000,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",2465264,3320133,5047892,30272617
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2404053,956931,381,1
"java.util.concurrent.atomic.AtomicInteger.get()",1595238,0,15306949,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1354712,1403889,887608,1382349
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1286846,878841,992,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1179324,844488,1805164,5283283
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",1063385,683166,381,1
"kanzi.transform.TextCodec.isDelimiter(byte)",921010,1082185,-122,13861126
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",836224,7787177,1155191,23318
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",577577,368975,1805164,5283283
"kanzi.transform.DivSufSort$Stack.pop()",574023,404963,1887919,3947293
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",529945,397993,1795362,5266221
"kanzi.transform.TextCodec$TextCodec2.reset(int)",489620,30492,381,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",450765,462712,97282,4625539
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",372349,6502,1157352,21149
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",336974,39947,2214912,524288
"kanzi.transform.DivSufSort.trIlg(int)",305903,287614,797821,2923260
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",288692,246319,381,1
"kanzi.transform.DivSufSort.ssIlg(int)",279301,89948,1311543,879443
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",262239,147014,381,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",260756,1039165,-2998200,12697965
"kanzi.transform.DivSufSort.trSort(int, int)",254098,232047,381,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",245191,1350314,-2998200,12697965
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",231017,600885,753080,2977117
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",185944,38273,993,1028
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",184295,197945,201023,895009
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",170138,26083,398624,166150
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",133254,243889,-152719,2539457
"java.util.Collections.sort(java.util.List)",121880,23125,484,277
"kanzi.transform.DivSufSort$TRBudget.check(int)",91776,109845,189161,1121148
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",80528,12966,398624,166150
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",54751,63508,41497,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",43020,73526,83560,543208
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",40747,84152,381,1
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",26084,0,382,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",24536,0,382,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",21418,0,1146,0
"kanzi.transform.DivSufSort$StackElement.<init>()",20258,0,42784,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",19299,0,7,0
"kanzi.transform.DivSufSort.<init>()",18378,0,382,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",13681,0,42784,0
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",13041,0,97792,0
"kanzi.Global.log2_1024(int)",13004,0,70297,0
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",12969,98096,-16786,437100
"kanzi.transform.DivSufSort.reset()",11212,0,382,0
"java.lang.Integer.numberOfLeadingZeros(int)",8407,0,33167,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",7542,0,55,0
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6475,74951,381,1
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3929,0,382,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",-18742,4841531,-29467165,62866167
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-21035,44027,-192376,335626
