"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",25828378,0,30989774,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",23347827,0,301365136,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",16798585,0,30989768,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9642219,0,1,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",5239020,0,30989768,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",5221501,0,30989768,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3958258,0,53529706,0
"java.lang.Math.min(int, int)",2672867,0,30991300,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",2624788,0,35481207,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",2263505,0,4491434,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2143393,0,30989768,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",725071,0,8982870,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",543811,0,6416088,0
"java.lang.Integer.numberOfTrailingZeros(int)",479497,0,6306214,0
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",250379,29214,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",30451,38273,-1027,1028
"kanzi.transform.TextCodec.isDelimiter(byte)",21616,1082185,0,13861126
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",3043,43035,0,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",2941,147014,0,1
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",2841,0,1,0
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",1333,0,1,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",1097,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",743,0,2,0
"kanzi.transform.TextCodec.<clinit>()",573,0,1,0
"kanzi.transform.TextCodec.isUpperCase(byte)",536,0,5487,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",505,0,6,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",466,0,1,0
