"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.TextCodec.isText(byte)",18479122,15240674,12240,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",15128826,13464763,95,1
"java.lang.Thread.yield()",10581256,0,12327459,0
"kanzi.transform.TextCodec.isLowerCase(byte)",8263586,7055582,12240,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",5826075,2831974,356,1028
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",5416189,2221062,821399,1170187
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",4724175,7787177,654001,23318
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",4462352,2462807,9903896,33678300
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3663383,32867,95,1
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",3406308,3320133,2568669,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",1832622,4841531,-23845609,62866167
"java.util.concurrent.atomic.AtomicInteger.get()",1489927,0,12327663,0
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1459170,956931,95,1
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1406685,1403889,523543,1382349
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",1368476,683166,95,1
"kanzi.transform.TextCodec.isDelimiter(byte)",1249625,1082185,-36,13861126
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1143825,878841,451,1029
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",1061613,1683686,95,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",972955,844488,890204,5283283
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",652152,1039165,-1678739,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",630964,1350314,-1678739,12697965
"kanzi.transform.DivSufSort$Stack.pop()",563326,404963,1048005,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",480557,462712,76523,4625539
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",472999,368975,890204,5283283
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",455995,246319,95,1
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",443132,397993,883628,5266221
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",390495,147014,95,1
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",375340,600885,237980,2977117
"kanzi.transform.DivSufSort.ssIlg(int)",340100,89948,781482,879443
"kanzi.transform.DivSufSort.trSort(int, int)",317782,232047,95,1
"kanzi.transform.DivSufSort.trIlg(int)",289882,287614,269737,2923260
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",274844,38273,452,1028
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",245970,6502,656067,21149
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",237178,197945,142866,895009
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",216033,39947,943104,524288
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",155005,243889,-127473,2539457
"kanzi.transform.TextCodec$TextCodec2.reset(int)",152059,30492,95,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",150905,29214,94,1
"kanzi.transform.DivSufSort$TRBudget.check(int)",137256,109845,-17290,1121148
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",101662,21187,356,1028
"kanzi.transform.TransformFactory.newFunctionToken(java.util.Map, int)",94704,3779,380,4
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",90387,63508,38252,447834
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",78308,26083,182643,166150
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",73633,84152,95,1
"java.util.Collections.sort(java.util.List)",70754,23125,196,277
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",45475,73526,46261,543208
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",36479,98096,-55211,437100
"java.io.PrintStream.println(java.lang.String)",29768,0,408,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",25187,0,96,0
"java.lang.Integer.numberOfLeadingZeros(int)",20560,0,14703,0
"java.io.PrintStream.println(java.lang.Object)",20190,0,98,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",19642,0,12,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",14863,0,96,0
"kanzi.transform.DivSufSort.reset()",7928,0,96,0
"kanzi.transform.DivSufSort.<init>()",5093,0,96,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",4690,0,8,0
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",4175,0,24576,0
"kanzi.Global.log2_1024(int)",3872,0,18568,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",3608,0,386,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",3428,0,10752,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",3111,0,578,0
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-7984,74951,95,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-16603,44027,-171170,335626
