"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",50530861,0,24,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",42038709,0,336183648,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",23286845,0,24,0
"kanzi.transform.TextCodec.isText(byte)",11463554,15240674,2963,100005616
"java.lang.Thread.yield()",8105392,0,12429719,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7455748,0,24,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",6935419,7787177,75730,23318
"kanzi.transform.TextCodec.isLowerCase(byte)",5114804,7055582,2963,100005616
"kanzi.transform.DivSufSort.swapInSA(int, int)",3513594,4841531,134791,62866167
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3056823,32867,23,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2977656,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2851345,0,25000000,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",2791871,2221062,289462,1170187
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2142144,0,24,0
"kanzi.entropy.FPAQEncoder.flush()",1812775,0,6245916,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",1687355,3320133,1415050,30272617
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1488027,0,12047893,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1228541,1403889,561734,1382349
"java.util.concurrent.atomic.AtomicInteger.get()",1196413,0,12429771,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",762108,0,6245916,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",733645,0,4621525,0
"kanzi.transform.TextCodec.isDelimiter(byte)",696149,1082185,-10,13861126
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",517362,683166,23,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",461172,1350314,-650072,12697965
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",457524,600885,523855,2977117
"kanzi.transform.DivSufSort$Stack.pop()",356356,404963,965850,3947293
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",228503,147014,23,1
"kanzi.transform.DivSufSort.trSort(int, int)",200469,232047,23,1
"kanzi.transform.DivSufSort.trIlg(int)",198441,287614,532934,2923260
"kanzi.transform.TextCodec$TextCodec1.reset(int)",190540,0,24,0
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",189195,243889,329411,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",184117,246319,23,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",179202,197945,244584,895009
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",159712,39947,992256,524288
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",136953,84152,23,1
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",126518,0,24,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",117685,38273,-1004,1028
"kanzi.transform.DivSufSort.ssIlg(int)",91566,89948,304698,879443
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",80271,63508,113585,447834
"kanzi.transform.DivSufSort$TRBudget.check(int)",65540,109845,89222,1121148
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",43779,73526,126526,543208
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",42307,98096,50587,437100
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",19346,0,24,0
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",11019,1290470,-135263,535262
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",10690,111359,-135323,535018
"java.io.PrintStream.println(java.lang.String)",4383,0,48,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2523,0,4,0
"kanzi.transform.DivSufSort.<init>()",1884,0,24,0
"kanzi.transform.DivSufSort.reset()",1799,0,24,0
"java.lang.Integer.numberOfLeadingZeros(int)",1587,0,10307,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int, int)",1491,0,7690,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",1399,0,2688,0
