"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",457207078,0,513427192,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",173214975,0,64178399,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",166270982,0,513427192,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",154735684,0,513427192,0
"kanzi.Global.squash(int)",149349676,3011,513430360,3895
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",91453972,0,513428728,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",78067146,0,513427192,0
"kanzi.Global.positiveOrNull(int)",66603886,0,496522064,0
"kanzi.entropy.TPAQPredictor.get()",65590860,0,513427192,0
"java.lang.Thread.yield()",30932696,0,45216309,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",27800301,0,48,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",27424251,0,192535197,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",23893799,0,162673331,0
"kanzi.transform.TextCodec.isText(byte)",17453143,15240674,-474583,100005616
"kanzi.entropy.TPAQPredictor.findMatch()",17417302,0,64178399,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",11890968,32867,47,1
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",10402036,0,48,0
"kanzi.entropy.TPAQPredictor.hash(int, int)",9378399,0,64178399,0
"kanzi.transform.TextCodec.isLowerCase(byte)",8846282,7055582,-474583,100005616
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8609462,0,48,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",7817655,0,48,0
"java.util.concurrent.atomic.AtomicInteger.get()",4774265,0,45216412,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3295311,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3286282,0,25000000,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1875111,0,5800032,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1781288,0,11811725,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",1497562,0,96,0
"kanzi.transform.TextCodec.isDelimiter(byte)",1256532,1082185,-2027,13861126
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1245445,0,48,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",968423,15822,3159326,1818
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",919540,0,4651238,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",851840,1350314,-886475,12697965
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",775366,0,5800032,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",325498,147014,47,1
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",290411,0,48,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",242488,38273,-932,1028
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",213635,0,96,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",206575,39947,1000448,524288
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",194113,0,386048,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",119941,0,48,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",21959,0,177069,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",7525,0,48,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3332,0,7,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",3138,0,48,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2536,0,48,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",2140,0,7,0
"kanzi.Global.log2_1024(int)",1912,0,9421,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",1144,0,434,0
"kanzi.transform.TextCodec.isUpperCase(byte)",1052,0,5487,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",989,0,1,0
"java.lang.Integer.numberOfLeadingZeros(int)",897,0,5008,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",805,0,265,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",701,0,2,0
"java.io.PrintStream.println(java.lang.String)",588,0,14,0
"java.lang.Integer.valueOf(int)",487,0,345,0
"kanzi.transform.TextCodec.<clinit>()",457,0,1,0
"java.util.HashMap.<init>(java.util.Map)",374,0,48,0
"java.lang.Math.min(int, int)",360,0,1870,0
"kanzi.entropy.BinaryEntropyEncoder.<init>(kanzi.OutputBitStream, kanzi.Predictor)",359,0,48,0
"java.lang.String.split(java.lang.String)",334,0,3,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",329,0,49,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",317,0,48,0
"java.lang.String.equals(java.lang.Object)",314,0,600,0
"kanzi.bitstream.DefaultOutputBitStream.close()",278,0,49,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",248,0,1676,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",225,0,96,0
"java.lang.Character.valueOf(char)",219,0,1,0
"kanzi.Global.log2(int)",210,0,192,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",210,0,48,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-39571,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-118290,368975,-2725201,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-144060,397993,-2708332,5266221
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-235410,878841,-933,1029
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-310882,844488,-2725201,5283283
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
