"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",18922072,0,43580784,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",6761767,0,43580784,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",6524157,0,43580784,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",6066438,0,91401966,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3990283,0,382,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3980040,0,382,0
"java.lang.Math.min(int, int)",2899989,0,43587788,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2886132,0,43580784,0
"java.lang.Thread.yield()",2440560,0,4693421,0
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",2090433,1390,1527,1
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",1662966,0,25262848,0
"kanzi.util.hash.XXHash32.round(int, int)",1605655,0,25000000,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",1434425,2831974,501,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1395118,2462807,15497360,33678300
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",724725,32867,381,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",698343,17816,8590375,211095
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",553619,18020,97656,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",534286,21152,501,1028
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",435473,15874,5070909,197858
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",432361,844488,3213793,5283283
"java.lang.Integer.numberOfTrailingZeros(int)",402689,0,6126419,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",318451,878841,1264,1029
"java.util.concurrent.atomic.AtomicInteger.get()",314467,0,4694313,0
"kanzi.entropy.EntropyUtils.encodeAlphabet(kanzi.OutputBitStream, int[ ], int)",275644,4119,97656,1028
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",230534,26083,1522029,166150
"kanzi.transform.TextCodec$TextCodec2.reset(int)",220575,30492,381,1
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",220467,368975,3213793,5283283
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",195810,21187,97656,1028
"java.util.Collections.sort(java.util.List)",167129,23125,2437,277
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",158245,39947,2214912,524288
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",136575,397993,2252778,5266221
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",122901,15822,733218,1818
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",121988,0,382,0
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",112327,12966,1522029,166150
"kanzi.Global.computeHistogramOrder1(byte[ ], int, int, int[ ][ ], boolean)",98235,0,1524,0
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",70061,0,713704,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",61077,0,764,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",55048,38273,502,1028
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",52327,147014,381,1
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",16007,0,3,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",9760,0,127,0
"java.lang.Math.abs(int)",9477,0,90860,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",8962,0,765,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",8740,0,382,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",8326,0,98863,0
"kanzi.Global.log2_1024(int)",7017,0,70297,0
"java.io.ByteArrayOutputStream.toByteArray()",5407,0,382,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3772,0,382,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",3413,0,382,0
"java.lang.Integer.numberOfLeadingZeros(int)",2240,0,28405,0
"java.util.HashMap.<init>(java.util.Map)",2179,0,382,0
"java.lang.String.contains(java.lang.CharSequence)",2101,0,382,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",1998,0,3058,0
