"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",67400707,0,41929819,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",58999520,0,404330851,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",41121483,0,41927527,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24699360,0,382,0
"java.lang.Thread.yield()",18760712,0,27327904,0
"kanzi.transform.TextCodec.isText(byte)",14228065,15240674,49082,100005616
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",13160859,0,41927527,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",12690974,0,41927527,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",12554693,0,92510997,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10803860,13464763,381,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8343936,0,382,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",7021525,32867,381,1
"kanzi.transform.TextCodec.isLowerCase(byte)",6638554,7055582,49082,100005616
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",6403783,0,47321933,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",5655367,0,41927527,0
"java.lang.Math.min(int, int)",5529531,0,41930637,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",5195300,0,5392496,0
"kanzi.util.hash.XXHash32.round(int, int)",3308777,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",2813550,0,27328723,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",1589448,0,10785756,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",1149038,0,8507917,0
"java.lang.Integer.numberOfTrailingZeros(int)",923124,0,7104234,0
"kanzi.transform.TextCodec.isDelimiter(byte)",884035,1082185,-122,13861126
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",721159,0,382,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",540476,30492,381,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",430671,462712,97282,4625539
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",373430,39947,2214912,524288
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",292039,147014,381,1
