"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24311693,0,1526,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",19179502,0,70682053,0
"java.lang.Thread.yield()",13649780,0,21610826,0
"kanzi.transform.TextCodec.isText(byte)",11972598,15240674,196462,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8881946,13464763,1525,1
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",8752278,0,70682053,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7460253,0,1526,0
"java.lang.Math.max(int, int)",5882624,0,43462301,0
"kanzi.transform.TextCodec.isLowerCase(byte)",5577486,7055582,196462,100005616
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5014766,32867,1525,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2949610,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2866683,0,25000000,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2472810,0,5143148,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",2423883,17816,13410010,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",2036470,0,1526,0
"java.util.concurrent.atomic.AtomicInteger.get()",2009764,0,21614133,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",1890222,0,14667792,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",1720461,30492,1525,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1658858,844488,4856997,5283283
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",1306944,39947,10415104,524288
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",1267117,0,2546076,0
"java.lang.Math.min(int, int)",1069923,0,8188264,0
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",808722,0,6344100,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",793626,368975,4856997,5283283
"kanzi.transform.TextCodec.isDelimiter(byte)",678243,1082185,-439,13861126
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",370448,462712,139178,4625539
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",314473,878841,497,1029
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",267620,0,993320,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",256434,147014,1525,1
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",219103,0,1682647,0
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",169509,1039165,-3187806,12697965
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",167134,0,4242,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",133299,38273,4740,1028
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",82470,397993,-528921,5266221
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",56402,0,367686,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",52353,1350314,-3187806,12697965
"java.util.Arrays.sort(int[ ], int, int)",51308,0,4242,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",48898,0,1526,0
"kanzi.Global.log2_1024(int)",37914,0,237764,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",36387,0,6,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",28850,0,255,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",26361,0,4242,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",25876,0,4242,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",15285,0,4242,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12223,0,1526,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",12080,0,4242,0
"java.lang.Integer.numberOfLeadingZeros(int)",10664,0,60335,0
"kanzi.transform.TextCodec.getMaxEncodedLength(int)",8646,0,3052,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",6537,0,1526,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",5491,0,12210,0
"java.lang.Short.valueOf(short)",5461,0,4578,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",4209,0,9181,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",4085,0,1526,0
"java.util.HashMap.<init>(java.util.Map)",3763,0,1526,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",3741,0,3052,0
"java.lang.Integer.valueOf(int)",3462,0,7639,0
"kanzi.Global.log2(int)",2846,0,6104,0
"kanzi.transform.FSDCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2375,0,1526,0
"java.lang.String.toUpperCase()",2363,0,1537,0
"kanzi.bitstream.DefaultOutputBitStream.close()",2115,0,1527,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",2108,0,1526,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",1893,0,1526,0
"kanzi.transform.FSDCodec.getMaxEncodedLength(int)",1773,0,4578,0
"kanzi.transform.LZCodec$LZXCodec.<init>(java.util.Map)",1768,0,1526,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1673,0,1526,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",1618,0,1527,0
"kanzi.transform.TextCodec$TextCodec2.getMaxEncodedLength(int)",1494,0,6104,0
"kanzi.transform.LZCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1448,0,1526,0
"java.lang.String.equals(java.lang.Object)",1436,0,4938,0
"kanzi.transform.LZCodec.getMaxEncodedLength(int)",1260,0,3052,0
"kanzi.transform.LZCodec$LZXCodec.getMaxEncodedLength(int)",1259,0,4578,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",1257,0,6265,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40229,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
