"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.TextCodec.isText(byte)",14027438,15240674,6053,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11633863,13464763,47,1
"java.lang.Thread.yield()",11166963,0,15627238,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8187095,0,48,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6371611,7055582,6053,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",4359527,2831974,253,1028
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4230500,32867,47,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",3990866,2221062,610208,1170187
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",3623175,7787177,439944,23318
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",3536418,2462807,7609352,33678300
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3283328,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3198345,0,25000000,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",2217383,3320133,1593485,30272617
"java.util.concurrent.atomic.AtomicInteger.get()",1695629,0,15627341,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",1253389,4841531,-21045636,62866167
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1139173,1403889,414780,1382349
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1057136,956931,47,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",937490,878841,300,1029
"kanzi.transform.TextCodec.isDelimiter(byte)",896332,1082185,-20,13861126
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",868073,683166,47,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",809769,844488,797469,5283283
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",541368,1039165,-1190571,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",525501,1350314,-1190571,12697965
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",400360,368975,797469,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",368370,462712,42355,4625539
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",359057,397993,793117,5266221
"kanzi.transform.DivSufSort$Stack.pop()",344442,404963,715318,3947293
"kanzi.transform.DivSufSort.trIlg(int)",316216,287614,127695,2923260
"kanzi.transform.DivSufSort.trSort(int, int)",275283,232047,47,1
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",270850,246319,47,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",266225,147014,47,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",188708,39947,1000448,524288
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",188538,197945,116441,895009
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",187709,600885,99816,2977117
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",187285,38273,301,1028
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",151213,6502,441911,21149
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",145586,243889,-137439,2539457
"kanzi.transform.DivSufSort.ssIlg(int)",134464,89948,549224,879443
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",124884,29214,48,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",124407,30492,47,1
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",68981,63508,32019,447834
"java.util.Collections.sort(java.util.List)",65714,23125,138,277
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",64556,84152,47,1
"kanzi.transform.DivSufSort$TRBudget.check(int)",57229,109845,-68292,1121148
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",51752,73526,34352,543208
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",50892,0,48,0
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",48344,98096,-60821,437100
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",18034,0,48,0
"java.io.PrintStream.println(java.lang.String)",4113,0,72,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3121,0,7,0
"kanzi.transform.DivSufSort.<init>()",2845,0,48,0
"kanzi.transform.DivSufSort.reset()",2686,0,48,0
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1843,74951,47,1
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-8694,111359,-264480,535018
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-13779,44027,-159349,335626
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-37546,43035,0,1
