"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",26369951,0,33751884,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",23899956,0,326911091,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",17692663,0,33751812,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9633375,0,12,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",5454522,0,81471794,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",5282701,0,33751812,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",5169668,0,33751812,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3834466,0,12,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",2661321,0,38380699,0
"java.lang.Math.min(int, int)",2229186,0,33753393,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2220784,0,33751812,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",2141282,0,4628827,0
"kanzi.util.hash.XXHash32.round(int, int)",1508908,0,25000000,0
"java.lang.Thread.yield()",1337759,0,2560735,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",728648,0,9257678,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",464198,0,6785911,0
"java.lang.Integer.numberOfTrailingZeros(int)",421697,0,6460694,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",370466,32867,11,1
"java.util.concurrent.atomic.AtomicInteger.get()",174496,0,2560765,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",52872,30492,11,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",46248,38273,-1016,1028
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",35599,147014,11,1
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",19344,0,12,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",18963,39947,250880,524288
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6485,0,12,0
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",2625,0,12,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1807,0,6,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",1592,0,12,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",1279,0,12,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1004,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",680,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",627,0,5487,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",613,0,2,0
"java.io.PrintStream.println(java.lang.String)",556,0,14,0
"kanzi.Global.positiveOrNull(int)",527,0,3895,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",448,0,85,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",411,0,12,0
"kanzi.Global.log2_1024(int)",406,0,2411,0
"java.lang.String.split(java.lang.String)",334,0,3,0
"kanzi.transform.TextCodec.<clinit>()",312,0,1,0
"java.lang.Integer.numberOfLeadingZeros(int)",260,0,1966,0
"java.lang.String.equals(java.lang.Object)",259,0,372,0
"java.lang.Character.valueOf(char)",220,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",209,0,86,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",192,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",183,0,13,0
"java.util.HashMap.<init>(java.util.Map)",167,0,12,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",135,0,1803,0
"java.lang.Integer.valueOf(int)",121,0,69,0
"java.util.Map.keySet()",102,0,1,0
"java.lang.String.contains(java.lang.CharSequence)",94,0,12,0
"java.lang.String.getBytes()",85,0,4,0
"java.util.Set.iterator()",82,0,1,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",73,0,24,0
"java.lang.String.startsWith(java.lang.String)",66,0,75,0
"java.lang.Boolean.valueOf(boolean)",65,0,31,0
"kanzi.SliceByteArray.<init>(byte[ ], int, int)",65,0,14,0
"java.lang.String.toUpperCase()",62,0,23,0
"java.lang.Math.max(int, int)",60,0,79,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-37538,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-60468,462712,-23133,4625539
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.TextCodec.isDelimiter(byte)",-105669,1082185,-5,13861126
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-186557,368975,-2456414,5283283
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-218516,397993,-2439375,5266221
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-225149,1039165,-528840,12697965
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-320187,1350314,-528840,12697965
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-446478,878841,-1005,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-455354,844488,-2456414,5283283
"kanzi.transform.TextCodec.isLowerCase(byte)",-516766,7055582,1417,100005616
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
