"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",16107781,0,34432507,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",5398002,0,34432507,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",5385127,0,34432507,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3725767,0,53884901,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3206137,0,6,0
"java.lang.Math.min(int, int)",2352795,0,34434376,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2292772,0,34432507,0
"java.lang.Thread.yield()",1653507,0,3101272,0
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",947043,2462807,5375832,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",601081,2831974,-748,1028
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",497389,32867,5,1
"java.lang.Integer.numberOfTrailingZeros(int)",354595,0,5281603,0
"java.util.concurrent.atomic.AtomicInteger.get()",230550,0,3101286,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",200677,147014,5,1
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",195395,1390,23,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",135278,30492,5,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",124616,26083,747976,166150
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",108896,39947,257024,524288
"kanzi.Global.computeHistogramOrder1(byte[ ], int, int, int[ ][ ], boolean)",89843,0,24,0
"java.util.Collections.sort(java.util.List)",89773,23125,415,277
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",88324,15822,562741,1818
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",72891,38273,-748,1028
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",59884,12966,747976,166150
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",46974,0,580351,0
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",33142,0,397824,0
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",26832,21187,782,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",19548,878841,-737,1029
"java.io.ByteArrayOutputStream.toByteArray()",8406,0,6,0
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",5522,0,6,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5376,0,6,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",2834,0,6,0
"java.io.PrintStream.println(java.lang.String)",2218,0,48,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1686,0,2,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",1469,0,12,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",1445,368975,283158,5283283
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",787,0,26,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",777,0,2,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",714,0,1,0
