"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",18495570,0,35287950,0
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11024783,0,2,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",7785086,0,55345981,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5484481,32867,1,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3823020,0,2,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",3662586,0,34562511,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",3592222,0,55345981,0
"java.util.concurrent.atomic.AtomicInteger.get()",2258647,0,35287955,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1603973,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1543930,0,25000000,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",1543861,0,7070564,0
"java.lang.Math.max(int, int)",1535502,0,23835261,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",871690,17816,8766565,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",730818,0,2,0
"java.lang.Math.min(int, int)",714257,0,10667926,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",487363,0,2574533,0
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",268808,0,4024945,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",224568,844488,2554023,5283283
"java.io.ByteArrayOutputStream.<init>(int)",172969,31715,1,1
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",140138,368975,2554023,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",80868,0,1172590,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",76050,0,537484,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",72961,38273,1096,1028
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",49679,0,2122,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",25862,147014,1,1
"java.io.OutputStream.close()",20409,32813,0,1
"java.util.Arrays.sort(int[ ], int, int)",16917,0,2122,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",16485,0,259473,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",9490,0,2122,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",6333,0,2122,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",3829,0,2122,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2783,0,2,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2153,0,2,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",1979,0,2122,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1573,0,1,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1529,0,1,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",1249,39947,-1024,524288
"java.io.PrintStream.println(java.lang.String)",1038,0,23,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",741,0,2,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",663,0,1,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",522,0,39,0
"kanzi.transform.TextCodec.isUpperCase(byte)",509,0,5487,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",427,0,10,0
"java.lang.Character.valueOf(char)",426,0,1,0
"java.lang.Short.valueOf(short)",425,0,6,0
"kanzi.transform.TextCodec.<clinit>()",388,0,1,0
"java.lang.String.equals(java.lang.Object)",386,0,368,0
"kanzi.Global.positiveOrNull(int)",357,0,3895,0
"java.lang.String.split(java.lang.String)",330,0,3,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",215,0,2122,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",207,0,1,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",194,0,2,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",180,0,2041,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",106,0,3,0
"java.util.Map.keySet()",104,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",102,0,18,0
"java.lang.Integer.numberOfLeadingZeros(int)",89,0,388,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",87,0,2,0
"kanzi.Global.log2_1024(int)",84,0,410,0
"java.util.Set.iterator()",81,0,1,0
"kanzi.app.Kanzi.<clinit>()",79,0,1,0
"java.lang.String.startsWith(java.lang.String)",75,0,75,0
"java.lang.String.trim()",60,0,36,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-16375,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-73945,462712,-13620,4625539
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.TextCodec.isDelimiter(byte)",-102668,1082185,-1,13861126
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-152141,397993,-1347570,5266221
