"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",486280195,0,557355072,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",184232151,0,69669384,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",174501743,0,557355072,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",165134745,0,557355072,0
"kanzi.Global.squash(int)",162206299,3011,557380284,3895
"java.lang.Thread.yield()",95858545,0,140266298,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",92525909,0,557458570,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",82141843,0,557355072,0
"kanzi.Global.positiveOrNull(int)",71717935,0,544552929,0
"kanzi.entropy.TPAQPredictor.get()",68986531,0,557355072,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",36156901,32867,381,1
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",31549832,0,223470869,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",29491649,0,209008152,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24928172,0,382,0
"kanzi.entropy.TPAQPredictor.findMatch()",15589673,0,69669384,0
"kanzi.transform.TextCodec.isText(byte)",14595813,15240674,-431154,100005616
"java.util.concurrent.atomic.AtomicInteger.get()",14460193,0,140267117,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",10881234,0,382,0
"kanzi.entropy.TPAQPredictor.hash(int, int)",9728938,0,69669384,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6491988,7055582,-431154,100005616
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",6445261,0,382,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",4980665,0,764,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",3959643,15822,25134578,1818
"kanzi.entropy.BinaryEntropyEncoder.flush()",2023812,0,6683466,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1491038,0,10723496,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1253432,0,382,0
