"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",237890541,0,489669552,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",86097291,0,61208694,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",83690301,0,489669552,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",74768389,0,489669552,0
"kanzi.Global.squash(int)",72390579,3011,489669948,3895
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",51198054,0,489669738,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",37646297,0,489669552,0
"kanzi.Global.positiveOrNull(int)",31306382,0,470525996,0
"kanzi.entropy.TPAQPredictor.get()",31256778,0,489669552,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",15938533,0,211266653,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",14210490,0,183626082,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13479579,0,6,0
"kanzi.entropy.TPAQPredictor.findMatch()",12088043,0,61208694,0
"java.lang.Thread.yield()",11866695,0,22600370,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",5222447,0,6,0
"kanzi.entropy.TPAQPredictor.hash(int, int)",4661366,0,61208694,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4294122,0,6,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3712140,32867,5,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1722655,0,25000000,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",1700418,0,6,0
"kanzi.util.hash.XXHash32.round(int, int)",1663957,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",1497465,0,22600384,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",873418,0,12452377,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",861107,0,5155074,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",598745,0,6,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",428246,0,4599440,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",365246,0,5155074,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",121764,0,2,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",121488,38273,-1022,1028
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",112977,0,6,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",91044,147014,5,1
"kanzi.transform.TextCodec$TextCodec1.reset(int)",69732,0,6,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",44233,0,12,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",40737,0,6,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",28242,39947,257024,524288
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",26273,0,393216,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",12994,0,177070,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12893,0,6,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",822,0,6,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",740,0,2,0
"java.io.PrintStream.println(java.lang.String)",692,0,14,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",617,0,1,0
"kanzi.transform.TextCodec.isUpperCase(byte)",561,0,5487,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",487,0,6,0
"java.lang.String.split(java.lang.String)",476,0,3,0
"java.lang.Character.valueOf(char)",332,0,1,0
"java.lang.String.equals(java.lang.Object)",321,0,374,0
"kanzi.transform.TextCodec.<clinit>()",317,0,1,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",278,0,3,0
"java.lang.String.toUpperCase()",266,0,17,0
"java.lang.Math.min(int, int)",262,0,1571,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",232,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",188,0,56,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",185,0,54,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",133,0,7,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",118,0,1360,0
"java.util.Map.keySet()",105,0,1,0
"java.lang.String.startsWith(java.lang.String)",103,0,73,0
"java.lang.Integer.valueOf(int)",93,0,51,0
"java.util.Set.iterator()",83,0,1,0
"java.util.HashMap.<init>(java.util.Map)",79,0,6,0
"java.lang.Float.valueOf(float)",76,0,2,0
"java.lang.Boolean.valueOf(boolean)",75,0,18,0
"java.lang.String.trim()",64,0,34,0
"kanzi.app.Kanzi.printOut(java.lang.String, boolean)",61,0,3,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-34851,43035,0,1
"kanzi.transform.TextCodec.isDelimiter(byte)",-36929,1082185,-2010,13861126
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
