"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",23602689,0,3,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",20150140,0,305686824,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12958158,0,3,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1543953,0,3,0
"java.lang.Thread.yield()",1455266,0,2642779,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",1380603,7787177,-186,23318
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",1109236,84152,2,1
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",879571,0,12572789,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",846825,4841531,12643412,62866167
"kanzi.entropy.FPAQEncoder.flush()",832208,0,5610560,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",799278,3320133,4625683,30272617
"java.io.ByteArrayOutputStream.<init>(int)",735488,31715,2,1
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",537486,32867,2,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",412987,934500,543,2169
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",412284,0,4605380,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",360866,0,5610560,0
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",264271,1683686,2,1
"java.util.concurrent.atomic.AtomicInteger.get()",177181,0,2642786,0
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",140605,1290470,101133,535262
"kanzi.transform.TextCodec$TextCodec1.reset(int)",114177,0,3,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",100845,683166,2,1
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",92676,600885,536310,2977117
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",92653,2221062,24957,1170187
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",80503,246319,2,1
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",78336,1403889,172660,1382349
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",71870,38273,-1025,1028
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",57273,147014,2,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",46472,39947,260096,524288
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",29359,243889,482589,2539457
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",26018,74951,2,1
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",16844,0,1,0
"kanzi.transform.DivSufSort.trIlg(int)",16793,287614,504207,2923260
"kanzi.transform.DivSufSort$TRBudget.check(int)",15853,109845,266874,1121148
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",14608,197945,133127,895009
"kanzi.transform.DivSufSort.ssIlg(int)",9208,89948,120393,879443
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",6908,111359,101111,535018
"kanzi.transform.DivSufSort.trSort(int, int)",6128,232047,2,1
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",5595,63508,70465,447834
"kanzi.transform.DivSufSort.ssCompare(int, int, int, int)",4919,0,23898,0
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",2962,73526,80593,543208
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1618,0,1,0
"kanzi.transform.DivSufSort.reset()",868,0,3,0
"java.lang.Integer.numberOfLeadingZeros(int)",802,0,6625,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",736,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",647,0,5487,0
"kanzi.transform.DivSufSort.<init>()",618,0,3,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",498,0,8,0
"kanzi.transform.TextCodec.<clinit>()",450,0,1,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",402,0,1,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",375,0,9,0
"kanzi.Global.positiveOrNull(int)",372,0,3895,0
"kanzi.transform.DivSufSort.trCopy(int, int, int, int, int, int)",340,0,135,0
