"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",183377872,0,479934064,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",84600752,0,59991758,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",83121677,0,479934064,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",80509688,0,479934064,0
"kanzi.Global.squash(int)",76067380,3011,479934097,3895
"kanzi.Global.positiveOrNull(int)",41366305,0,462582389,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",38256127,0,479934064,0
"kanzi.entropy.TPAQPredictor.get()",35722271,0,479934064,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",24011226,0,275917865,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",14738726,0,179975274,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13527244,0,1,0
"kanzi.entropy.TPAQPredictor.findMatch()",10917464,0,59991758,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",5229191,0,1,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4112437,0,1,0
"kanzi.util.hash.XXHash32.round(int, int)",1871843,0,25000000,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1792020,0,25000000,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1089760,0,12719364,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",926236,0,4917546,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",557137,0,1,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",544276,0,6180768,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",501600,0,4627915,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",403601,0,4917546,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",208944,0,1,0
"kanzi.transform.TextCodec.isLowerCase(byte)",189851,7055582,-480698,100005616
"kanzi.transform.TextCodec$TextCodec1.reset(int)",118801,0,1,0
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",93234,0,1,0
"kanzi.transform.TextCodec.isDelimiter(byte)",68100,1082185,-2007,13861126
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",64535,1350314,21164,12697965
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",28254,38273,-1027,1028
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",25504,0,1,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",13031,0,177070,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",6333,0,65536,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",3784,43035,0,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",3688,39947,0,524288
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",796,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",699,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",582,0,5487,0
"java.io.PrintStream.println(java.lang.String)",580,0,14,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",494,0,6,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",440,0,1,0
"java.lang.String.split(java.lang.String)",366,0,3,0
"kanzi.transform.TextCodec.<clinit>()",341,0,1,0
"java.lang.String.equals(java.lang.Object)",298,0,349,0
"java.lang.String.toUpperCase()",252,0,12,0
"java.lang.Math.min(int, int)",242,0,1535,0
"java.lang.Character.valueOf(char)",220,0,1,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",198,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",142,0,1282,0
"java.lang.String.startsWith(java.lang.String)",103,0,73,0
"java.util.Map.keySet()",102,0,1,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",101,0,29,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",98,0,2,0
"java.util.Set.iterator()",81,0,1,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",53,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",53,0,11,0
"java.lang.String.trim()",52,0,34,0
"kanzi.app.Kanzi.printOut(java.lang.String, boolean)",51,0,3,0
"java.lang.Float.valueOf(float)",49,0,2,0
"java.lang.Integer.valueOf(int)",49,0,16,0
"kanzi.app.Kanzi.<clinit>()",49,0,1,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",43,0,1,0
"java.lang.String.getBytes()",38,0,4,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",35,0,1,0
"java.lang.Integer.parseInt(java.lang.String)",34,0,4,0
"java.lang.Boolean.valueOf(boolean)",33,0,8,0
"java.io.FileInputStream.<init>(java.lang.String)",32,0,1,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",28,0,2,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",-2608,147014,0,1
"kanzi.transform.TextCodec.isText(byte)",-21329,15240674,-480698,100005616
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-188948,368975,-2824502,5283283
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-216637,397993,-2807446,5266221
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-447668,844488,-2824502,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-463623,878841,-1027,1029
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
