"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",29123210,0,32717036,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",26593298,0,317329489,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",19325158,0,32717000,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10641704,0,6,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",5789279,0,32717000,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",5781998,0,32717000,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",4337095,0,55315660,0
"kanzi.transform.TextCodec.isText(byte)",2915589,15240674,644,100005616
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2877721,0,32717000,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",2834433,0,37292263,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",2462613,0,4575233,0
"java.lang.Math.min(int, int)",2457515,0,32718553,0
"java.lang.Thread.yield()",2293577,0,4345307,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2133865,13464763,5,1
"kanzi.transform.TextCodec.isLowerCase(byte)",1225129,7055582,644,100005616
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",794284,32867,5,1
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",766618,0,9150478,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",540087,0,6637557,0
"java.lang.Integer.numberOfTrailingZeros(int)",475346,0,6407533,0
"java.util.concurrent.atomic.AtomicInteger.get()",295799,0,4345321,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",150366,147014,5,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",121239,38273,-1022,1028
"java.io.OutputStream.write(byte[ ], int, int)",116503,14262,266,1460
"kanzi.transform.TextCodec$TextCodec2.reset(int)",116135,30492,5,1
"kanzi.transform.TextCodec.isDelimiter(byte)",92258,1082185,-3,13861126
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",86855,39947,257024,524288
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",41487,462712,-25888,4625539
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",16713,1039165,-311443,12697965
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",15550,0,6,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6606,0,6,0
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",2345,0,6,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1882,0,2,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",1584,0,6,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",687,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",579,0,5487,0
"kanzi.Global.log2_1024(int)",544,0,1215,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",524,0,6,0
"kanzi.transform.TextCodec.<clinit>()",423,0,1,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",421,0,6,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",405,0,1,0
"kanzi.Global.positiveOrNull(int)",380,0,3895,0
"java.lang.String.split(java.lang.String)",321,0,3,0
"java.lang.Integer.numberOfLeadingZeros(int)",309,0,1125,0
"java.lang.Character.valueOf(char)",280,0,1,0
"java.lang.String.equals(java.lang.Object)",264,0,348,0
"java.lang.String.toUpperCase()",258,0,17,0
