"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",38286772,0,45481647,0
"kanzi.transform.TextCodec.isText(byte)",14416386,15240674,98151,100005616
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",13780051,0,45481647,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",13719941,0,45481647,0
"java.lang.Thread.yield()",13312653,0,18305367,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",12945432,0,91720231,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10637607,13464763,762,1
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8540217,0,763,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8255765,0,763,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6542527,7055582,98151,100005616
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",6119918,0,45481647,0
"java.lang.Math.min(int, int)",6062558,0,45494723,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",5788561,2831974,2782,1028
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5106279,32867,762,1
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",5075264,2462807,17147020,33678300
"kanzi.util.hash.XXHash32.round(int, int)",3220643,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",2005723,0,18307002,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1441923,878841,4307,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1301213,844488,2202647,5283283
"kanzi.transform.TextCodec$TextCodec2.reset(int)",1063796,30492,762,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",812905,39947,4945920,524288
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",785475,0,763,0
"java.lang.Integer.numberOfTrailingZeros(int)",771158,0,5809512,0
"kanzi.transform.TextCodec.isDelimiter(byte)",745499,1082185,-226,13861126
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",581609,368975,2202647,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",546951,397993,2143866,5266221
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",513792,462712,125388,4625539
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",323049,147014,762,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",276957,1039165,-3061340,12697965
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",191497,15822,810749,1818
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",178098,1390,3051,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",175234,1350314,-3061340,12697965
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",170072,38273,3545,1028
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",113215,18020,2782,1028
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",109751,0,693619,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",106654,17816,586716,211095
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",101979,0,781312,0
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",91666,26083,227356,166150
"java.io.PrintStream.println(java.lang.String)",67551,0,3076,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",44456,0,7,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",41234,0,763,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",34327,0,109,0
"kanzi.Global.log2_1024(int)",28847,0,132470,0
"java.io.PrintStream.println(java.lang.Object)",23739,0,765,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",14831,0,1527,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",14237,0,3054,0
"kanzi.Event.toString()",13639,0,3054,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",13509,0,4603,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",10149,0,6106,0
"java.lang.Integer.valueOf(int)",8990,0,12980,0
"java.lang.Integer.toHexString(int)",7522,0,3815,0
"java.io.ByteArrayOutputStream.toByteArray()",7517,0,763,0
"java.lang.StringBuilder.append(java.lang.String)",6534,0,26766,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",5996,0,1526,0
"java.lang.Integer.numberOfLeadingZeros(int)",5711,0,42956,0
