"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",15970540,0,36665553,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",5723566,0,36665553,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",5521904,0,36665553,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",5304129,0,81643191,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3865354,0,24,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3268705,0,24,0
"java.lang.Math.min(int, int)",2399750,0,36667667,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2399321,0,36665553,0
"kanzi.util.hash.XXHash32.round(int, int)",1534610,0,25000000,0
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",683088,2462807,7779536,33678300
"java.lang.Thread.yield()",681254,0,1291094,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",665578,2831974,-693,1028
"java.lang.Integer.numberOfTrailingZeros(int)",348922,0,5450258,0
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",237137,26083,1535876,166150
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",185236,32867,23,1
"java.util.Collections.sort(java.util.List)",165754,23125,1344,277
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",162828,1390,95,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",125530,844488,1210830,5283283
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",120048,878841,-646,1029
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",115020,12966,1535876,166150
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",104628,0,1591296,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",97721,15822,614177,1818
"java.util.concurrent.atomic.AtomicInteger.get()",96593,0,1291154,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",93762,17816,1196042,211095
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",93593,18020,5427,1028
"kanzi.Global.computeHistogramOrder1(byte[ ], int, int, int[ ][ ], boolean)",88078,0,96,0
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",82492,21152,-693,1028
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",74400,15874,889613,197858
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",67979,21187,5427,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",59083,39947,959488,524288
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",58640,368975,1210830,5283283
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",54478,0,606215,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",53566,30492,23,1
