"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",224356906,0,485089592,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",80926791,0,485089592,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",79144036,0,60636199,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",70857340,0,485089592,0
"kanzi.Global.squash(int)",69208827,3011,485089790,3895
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",47908736,0,485089685,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",37572709,0,485089592,0
"kanzi.entropy.TPAQPredictor.get()",30738023,0,485089592,0
"kanzi.Global.positiveOrNull(int)",30589880,0,465364750,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",17151657,0,229507560,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",13842664,0,181908597,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12609318,0,3,0
"kanzi.entropy.TPAQPredictor.findMatch()",11604933,0,60636199,0
"java.lang.Thread.yield()",6391274,0,11303622,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",4917124,0,3,0
"kanzi.entropy.TPAQPredictor.hash(int, int)",4547760,0,60636199,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",2247921,32867,2,1
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",1821293,0,3,0
"java.util.concurrent.atomic.AtomicInteger.get()",921162,0,11303629,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",872388,0,12575529,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",755996,0,5008760,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",585305,0,3,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",410834,0,4603791,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",348786,0,5008760,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",186671,38273,-1022,1028
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",176019,147014,2,1
"kanzi.transform.TextCodec$TextCodec1.reset(int)",147648,0,3,0
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",127631,0,3,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",45791,39947,260096,524288
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",39647,0,3,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",33276,0,393216,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",25746,0,6,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",12239,0,177070,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11832,0,3,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1662,0,1,0
"java.io.PrintStream.println(java.lang.String)",1599,0,36,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1056,0,3,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",740,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",736,0,2,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",624,0,14,0
"kanzi.transform.TextCodec.isUpperCase(byte)",523,0,5487,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",498,0,6,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",442,0,1,0
"java.lang.Long.valueOf(long)",433,0,29,0
"java.lang.String.split(java.lang.String)",397,0,3,0
"kanzi.transform.TextCodec.<clinit>()",397,0,1,0
"java.io.PrintStream.println(java.lang.Object)",289,0,5,0
"java.lang.String.equals(java.lang.Object)",286,0,359,0
"java.lang.Character.valueOf(char)",227,0,1,0
"java.lang.String.hashCode()",222,0,7,0
"kanzi.Global.log2_1024(int)",220,0,614,0
"java.lang.Math.min(int, int)",206,0,1549,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",201,0,1,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",183,0,3,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",167,0,42,0
"java.lang.Integer.numberOfLeadingZeros(int)",150,0,576,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",147,0,29,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",139,0,2,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",116,0,1312,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",111,0,4,0
"java.lang.Integer.valueOf(int)",108,0,45,0
"java.util.Map.keySet()",103,0,1,0
"java.lang.StringBuilder.append(long)",92,0,31,0
"java.util.Set.iterator()",81,0,1,0
"java.lang.StringBuilder.append(java.lang.String)",72,0,139,0
"java.lang.String.startsWith(java.lang.String)",72,0,73,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-27891,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.isDelimiter(byte)",-127741,1082185,-2008,13861126
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-157548,1350314,-122671,12697965
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-199250,368975,-2778885,5283283
"kanzi.transform.TextCodec.isLowerCase(byte)",-215204,7055582,-480438,100005616
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-231254,397993,-2761835,5266221
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
