"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12495651,0,382,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",10380483,0,71534916,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",4669393,0,71534916,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4018925,0,382,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",2866161,0,36401534,0
"java.lang.Math.max(int, int)",2610462,0,32669985,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2157845,0,9616807,0
"java.lang.Thread.yield()",2103379,0,3971921,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1654655,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1607184,0,25000000,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1159307,17816,11514775,211095
"java.lang.Math.min(int, int)",1121773,0,14686048,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",956517,0,382,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",695461,0,3778905,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",601561,32867,381,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",413888,844488,3721154,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",377971,0,5576534,0
"java.util.concurrent.atomic.AtomicInteger.get()",275117,0,3972813,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",230151,368975,3721154,5283283
"kanzi.transform.TextCodec$TextCodec2.reset(int)",228729,30492,381,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",151767,39947,2214912,524288
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",123461,0,1632232,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",106160,0,729365,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",72393,147014,381,1
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",70355,0,2989,0
"java.util.Arrays.sort(int[ ], int, int)",21826,0,2989,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",21576,0,319915,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",15072,0,2989,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",13095,0,3,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",11860,38273,1961,1028
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",8871,0,2989,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",8336,0,127,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",5024,0,2989,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",2704,0,2989,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2602,0,382,0
"java.util.HashMap.<init>(java.util.Map)",2185,0,382,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2024,0,382,0
"java.lang.Short.valueOf(short)",1691,0,1146,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",1432,0,382,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",1375,0,383,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",1367,0,2316,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",1081,0,2676,0
"java.lang.Integer.valueOf(int)",988,0,1919,0
"java.lang.String.toUpperCase()",715,0,391,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",701,0,764,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",695,0,2,0
"kanzi.bitstream.DefaultOutputBitStream.close()",665,0,383,0
"java.io.PrintStream.println(java.lang.String)",653,0,14,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",628,0,382,0
"kanzi.Global.log2(int)",620,0,1528,0
"java.lang.String.equals(java.lang.Object)",547,0,1488,0
"kanzi.transform.TextCodec.isUpperCase(byte)",537,0,5487,0
"kanzi.transform.LZCodec$LZXCodec.<init>(java.util.Map)",520,0,382,0
"kanzi.Global.positiveOrNull(int)",503,0,3895,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",488,0,4,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",468,0,382,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",447,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",439,0,3531,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",431,0,382,0
"kanzi.transform.LZCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",425,0,382,0
"java.lang.Integer.numberOfLeadingZeros(int)",413,0,1528,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",395,0,2989,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-2105,462712,97282,4625539
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40228,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-126801,397993,-1092508,5266221
"kanzi.transform.TextCodec.isDelimiter(byte)",-142007,1082185,-122,13861126
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-235267,878841,-647,1029
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-373246,1039165,-2998200,12697965
"kanzi.transform.TextCodec.isLowerCase(byte)",-384262,7055582,49082,100005616
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-542446,1350314,-2998200,12697965
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.TextCodec.isText(byte)",-849799,15240674,49082,100005616
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-1333147,13464763,381,1
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
