"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13420062,0,6,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",9599017,0,56629820,0
"kanzi.transform.TextCodec.isText(byte)",5421592,15240674,644,100005616
"java.lang.Thread.yield()",5252783,0,9562254,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4636604,13464763,5,1
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",4485659,0,56629820,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",4015232,0,42001005,0
"kanzi.transform.TextCodec.isLowerCase(byte)",2460819,7055582,644,100005616
"java.lang.Math.max(int, int)",2371319,0,29456466,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2102926,0,7174400,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1762705,32867,5,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1408639,17816,9699745,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1187676,0,6,0
"java.lang.Math.min(int, int)",881525,0,10607938,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",794748,844488,3128114,5283283
"java.util.concurrent.atomic.AtomicInteger.get()",693589,0,9562268,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",670693,0,2671862,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",401983,368975,3128114,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",382880,0,4717203,0
"kanzi.transform.TextCodec.isDelimiter(byte)",279092,1082185,-3,13861126
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",218285,1350314,-311443,12697965
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",174839,1039165,-311443,12697965
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",143897,38273,1318,1028
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",122133,0,588348,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",120380,147014,5,1
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",109570,0,1374183,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",104835,462712,-25888,4625539
"kanzi.transform.TextCodec$TextCodec2.reset(int)",92636,30492,5,1
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",78684,0,2340,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",56413,39947,257024,524288
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",25982,0,273538,0
"java.util.Arrays.sort(int[ ], int, int)",21072,0,2340,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",15180,0,2340,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",9267,0,2340,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",6016,0,2340,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",3627,0,6,0
"java.lang.Short.valueOf(short)",3123,0,18,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",3011,0,2340,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2219,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",672,0,2,0
"kanzi.transform.TextCodec.<clinit>()",614,0,1,0
"kanzi.Global.log2_1024(int)",613,0,1215,0
"kanzi.transform.TextCodec.isUpperCase(byte)",513,0,5487,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",503,0,4,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",468,0,6,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",442,0,1,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",395,0,2340,0
"kanzi.Global.positiveOrNull(int)",375,0,3895,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",350,0,2199,0
"java.lang.Integer.numberOfLeadingZeros(int)",343,0,1125,0
"java.lang.String.split(java.lang.String)",327,0,3,0
"java.lang.String.equals(java.lang.Object)",280,0,358,0
"java.lang.Character.valueOf(char)",277,0,1,0
"java.lang.String.toUpperCase()",272,0,15,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",181,0,6,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",153,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",141,0,44,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",137,0,60,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",126,0,7,0
"java.util.HashMap.<init>(java.util.Map)",98,0,6,0
"java.lang.Integer.valueOf(int)",94,0,39,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",87,0,12,0
"java.lang.String.getBytes()",82,0,4,0
"java.lang.Boolean.valueOf(boolean)",73,0,18,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",65,0,6,0
"java.lang.Math.min(long, long)",59,0,12,0
"java.lang.String.startsWith(java.lang.String)",58,0,73,0
"kanzi.transform.Sequence.<init>(kanzi.ByteTransform[ ])",53,0,6,0
"kanzi.app.Kanzi.<clinit>()",48,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-35052,878841,-1023,1029
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-35715,43035,0,1
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-43744,397993,-1060526,5266221
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
