"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",506927229,0,617912080,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",210128890,0,77239010,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",195556909,0,617912080,0
"kanzi.Global.squash(int)",182748710,3011,618113512,3895
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",181893277,0,617912080,0
"java.lang.Thread.yield()",95270697,0,136811032,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",92936214,0,617912080,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",89750533,0,610824628,0
"kanzi.Global.positiveOrNull(int)",81424623,0,610936802,0
"kanzi.entropy.TPAQPredictor.get()",77404584,0,617912080,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",35723759,32867,6103,1
"kanzi.entropy.TPAQPredictor.createContext(int, int)",32688656,0,231717030,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",30110009,0,193603769,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",26286433,0,6104,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24725562,0,6104,0
"kanzi.transform.TextCodec.isText(byte)",15276834,15240674,-928865,100005616
"java.util.concurrent.atomic.AtomicInteger.get()",14779120,0,136824112,0
"kanzi.entropy.TPAQPredictor.findMatch()",13395033,0,77239010,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",12326984,0,6104,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8130353,0,6104,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",7653020,0,6026,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6660511,7055582,-928865,100005616
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",5904551,39947,42671104,524288
"kanzi.util.hash.XXHash32.round(int, int)",3187735,0,25000000,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3173787,0,25000000,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",2607896,0,8557176,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1315661,0,9021150,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",1193656,0,8557176,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",958022,0,4666146,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",859502,147014,6103,1
"kanzi.transform.TextCodec.isDelimiter(byte)",807097,1082185,-158747,13861126
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",757281,0,6104,0
"java.io.PrintStream.println(java.lang.String)",708248,0,24440,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",504975,0,6104,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",261557,0,1562624,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",229289,1350314,-3677023,12697965
"kanzi.Event.toString()",180922,0,24418,0
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",169662,0,6104,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",143493,0,24418,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",131946,0,7,0
"java.io.PrintStream.println(java.lang.Object)",129021,0,6106,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",116557,878841,11179,1029
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",83063,38273,5076,1028
"java.lang.Integer.valueOf(int)",59950,0,109881,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",55195,0,6105,0
"java.lang.StringBuilder.append(java.lang.String)",51808,0,213701,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",44888,0,24418,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",43529,0,6104,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",40643,368975,-1506024,5283283
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",39881,844488,-1506024,5283283
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",36176,0,6104,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",29877,0,872,0
"kanzi.Event.getType()",28880,0,85468,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",25051,0,54938,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",23511,0,177019,0
"kanzi.Global.log2(int)",23016,0,24338,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",21057,0,36570,0
"kanzi.Event.getId()",20920,0,48834,0
"java.lang.StringBuilder.append(long)",20660,0,48839,0
"kanzi.bitstream.DefaultOutputBitStream.close()",18000,0,6105,0
"java.lang.StringBuilder.<init>(int)",17642,0,24418,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",17333,0,24416,0
"java.util.Map.get(java.lang.Object)",16978,0,18321,0
"java.lang.Integer.toHexString(int)",16742,0,30520,0
"java.lang.Long.valueOf(long)",13557,0,54938,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",13282,0,12208,0
"kanzi.Event.getTime()",12874,0,48834,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",12344,0,24418,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",12262,0,6104,0
"java.util.Map.containsKey(java.lang.Object)",12123,0,6105,0
"kanzi.Event.getHash()",11817,0,36624,0
"kanzi.entropy.BinaryEntropyEncoder.<init>(kanzi.OutputBitStream, kanzi.Predictor)",10821,0,6104,0
"kanzi.entropy.EntropyCodecFactory.<init>()",10662,0,6104,0
"java.lang.String.equals(java.lang.Object)",10455,0,30866,0
"java.lang.Math.min(int, int)",10387,0,49549,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10378,0,6104,0
"java.lang.System.nanoTime()",10310,0,24422,0
"java.util.Map.remove(java.lang.Object)",9989,0,6114,0
"java.lang.Integer.intValue()",9439,0,54944,0
"java.lang.StringBuilder.append(int)",9250,0,24420,0
"java.lang.StringBuilder.toString()",8289,0,30545,0
"java.util.HashMap.<init>(java.util.Map)",8137,0,6104,0
"java.lang.StringBuilder.append(java.lang.Object)",7980,0,24418,0
"java.lang.String.toUpperCase()",7755,0,6115,0
"kanzi.Event.getSize()",6939,0,42730,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",6923,0,6104,0
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-3105,397993,-1511245,5266221
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-43035,43035,-1,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
