"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",21935476,0,24,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",17388160,0,59477226,0
"kanzi.transform.TextCodec.isText(byte)",13905539,15240674,2963,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11871064,13464763,23,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8158465,0,24,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",7911778,0,59477226,0
"java.lang.Thread.yield()",7429274,0,10742050,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6375329,7055582,2963,100005616
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",4024083,0,23913136,0
"java.lang.Math.max(int, int)",3925984,0,27785069,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",3230763,0,6529224,0
"kanzi.util.hash.XXHash32.round(int, int)",3133188,0,25000000,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3125289,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",2890737,32867,23,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",2003907,17816,9766925,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1708910,0,24,0
"java.lang.Math.min(int, int)",1417062,0,10140318,0
"java.util.concurrent.atomic.AtomicInteger.get()",1154923,0,10742101,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1124615,844488,2508641,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",1107322,0,2679607,0
"kanzi.transform.TextCodec.isDelimiter(byte)",882862,1082185,-10,13861126
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",869596,147014,23,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",625038,1350314,-808517,12697965
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",620285,0,4521859,0
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",598547,1039165,-808517,12697965
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",541266,368975,2508641,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",335624,462712,1533,4625539
"kanzi.transform.TextCodec$TextCodec2.reset(int)",216048,30492,23,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",205187,38273,1354,1028
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",180421,0,1347845,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",178163,0,593868,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",171680,39947,959488,524288
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",155750,0,2358,0
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",143135,29214,22,1
"java.util.Arrays.sort(int[ ], int, int)",70549,0,2358,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",34633,0,269570,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",25463,0,24,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",21249,0,2358,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",19737,0,2358,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",18248,0,2358,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",17919,0,2358,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",12516,0,3,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2680,0,24,0
"java.lang.Short.valueOf(short)",1848,0,72,0
