"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",14819556,0,23017130,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7401737,0,382,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5387816,32867,381,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2994276,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2893620,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",2202569,0,23017958,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1820426,878841,-265,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1564393,844488,5662151,5283283
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",753741,368975,5662151,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",691525,397993,5678625,5266221
"java.io.OutputStream.close()",152371,32813,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",90930,38273,-646,1028
"java.io.OutputStream.write(byte[ ], int, int)",65919,14262,5407,1460
"java.io.ByteArrayOutputStream.<init>(int)",15692,31715,381,1
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",13016,0,6,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",12582,0,382,0
"kanzi.Global.log2_1024(int)",11936,0,70297,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",8290,15822,6670,1818
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",7940,0,64,0
"java.lang.Integer.numberOfLeadingZeros(int)",3474,0,27641,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",3226,0,383,0
"java.util.HashMap.<init>(java.util.Map)",2201,0,382,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",1141,0,8014,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",1092,0,1171,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",987,0,382,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",947,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.close()",867,0,383,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",854,0,384,0
"kanzi.Global.positiveOrNull(int)",813,0,3895,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",809,0,764,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",746,0,382,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",681,0,2,0
"java.lang.Integer.valueOf(int)",539,0,1155,0
"kanzi.entropy.NullEntropyEncoder.encode(byte[ ], int, int)",485,0,382,0
"kanzi.Global.log2(int)",472,0,764,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",455,0,764,0
"java.io.PrintStream.println(java.lang.String)",369,0,7,0
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet()",364,0,382,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",347,0,382,0
"java.lang.String.split(java.lang.String)",346,0,1,0
"kanzi.transform.NullTransform.doCopy(kanzi.SliceByteArray, kanzi.SliceByteArray)",343,0,382,0
"java.lang.Math.min(int, int)",301,0,1973,0
"kanzi.io.CompressedOutputStream$Status.<init>(int, int, java.lang.String)",294,0,382,0
"java.lang.Boolean.valueOf(boolean)",291,0,389,0
"java.lang.Math.min(long, long)",290,0,764,0
"kanzi.transform.Sequence.<init>(kanzi.ByteTransform[ ])",281,0,382,0
"kanzi.transform.TransformFactory.<init>()",275,0,384,0
"java.lang.Character.valueOf(char)",231,0,1,0
"kanzi.transform.NullTransform.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",210,0,382,0
"kanzi.transform.NullTransform.<init>(java.util.Map)",208,0,382,0
"java.lang.String.equals(java.lang.Object)",206,0,356,0
"java.util.Iterator.hasNext()",203,0,450,0
"kanzi.entropy.NullEntropyEncoder.<init>(kanzi.OutputBitStream)",198,0,382,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",187,0,1,0
