"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",215650672,0,526803232,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",85776426,0,65850404,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",84538722,0,526803232,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",74855766,0,526803232,0
"kanzi.Global.squash(int)",74369122,3011,526806400,3895
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",40296493,0,526803232,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",37305451,0,524323134,0
"kanzi.Global.positiveOrNull(int)",32953057,0,520195719,0
"kanzi.entropy.TPAQPredictor.get()",32240069,0,526803232,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",15447651,0,208003036,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",15167475,0,197551212,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12294845,0,96,0
"java.lang.Thread.yield()",9860667,0,18718512,0
"kanzi.entropy.TPAQPredictor.findMatch()",8017344,0,65850404,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",5170554,0,96,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3804304,0,96,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",2897729,32867,95,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1580269,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1531727,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",1272525,0,18718752,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",936696,0,6161497,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",930902,0,96,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",763725,0,11442987,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",572723,0,96,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",467260,0,6161497,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",429226,0,4699281,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",120619,0,136,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",110615,38273,-836,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",100811,39947,1606656,524288
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",84499,0,96,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",65196,0,96,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",27750,147014,95,1
"java.io.PrintStream.println(java.lang.String)",13834,0,408,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",11906,0,177069,0
"kanzi.transform.TextCodec.isDelimiter(byte)",11861,1082185,-2043,13861126
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",4408,0,48,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",3896,0,2,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",3843,0,96,0
"java.io.PrintStream.println(java.lang.Object)",3156,0,98,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",2766,0,386,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",2511,0,96,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",2143,0,24576,0
"kanzi.Global.log2_1024(int)",1962,0,18568,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1811,0,96,0
"kanzi.Event.toString()",1691,0,386,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1625,0,1,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",1313,0,601,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",1182,0,2,0
"java.util.HashMap.<init>(java.util.Map)",1089,0,96,0
"java.lang.Long.valueOf(long)",1067,0,866,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",1035,0,1,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",986,0,96,0
"java.lang.StringBuilder.append(java.lang.String)",898,0,3421,0
"java.lang.Integer.valueOf(int)",873,0,1737,0
"java.lang.Integer.toHexString(int)",844,0,480,0
"java.lang.StringBuilder.append(long)",841,0,775,0
"java.lang.Integer.numberOfLeadingZeros(int)",832,0,8821,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",687,0,386,0
"java.util.Map.remove(java.lang.Object)",679,0,106,0
"java.lang.String.split(java.lang.String)",661,0,3,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",659,0,384,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",631,0,866,0
"kanzi.transform.TextCodec.isUpperCase(byte)",606,0,5487,0
"java.lang.String.equals(java.lang.Object)",568,0,842,0
"java.lang.Character.valueOf(char)",547,0,1,0
"kanzi.transform.TextCodec.<clinit>()",522,0,1,0
"java.util.Map.get(java.lang.Object)",475,0,297,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-37817,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-192586,368975,-2659274,5283283
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-222476,397993,-2642591,5266221
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-395710,1350314,-1255213,12697965
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.TextCodec.isLowerCase(byte)",-462789,7055582,-468343,100005616
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-472949,878841,-837,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-474785,844488,-2659274,5283283
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec.isText(byte)",-1019416,15240674,-468343,100005616
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
