"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",16579450,0,31494381,0
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10978827,0,2,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",7782393,0,55345981,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4984711,32867,1,1
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",3648936,0,34562511,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",3590284,0,55345981,0
"java.util.concurrent.atomic.AtomicInteger.get()",2103480,0,31494386,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",1623252,0,7070564,0
"java.lang.Math.max(int, int)",1542111,0,23835261,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",883358,17816,8766563,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",733961,0,2,0
"java.lang.Math.min(int, int)",716806,0,10667926,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",490730,0,2574533,0
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",271323,0,4024945,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",223278,844488,2554021,5283283
"java.io.ByteArrayOutputStream.<init>(int)",187810,31715,1,1
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",132369,368975,2554021,5283283
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",81197,38273,1096,1028
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",77320,0,537484,0
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",74686,0,1172590,0
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",50379,0,2122,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",36290,147014,1,1
"java.io.OutputStream.close()",29020,32813,0,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",26395,30492,1,1
"java.util.Arrays.sort(int[ ], int, int)",17073,0,2122,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",16533,0,259473,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",16415,39947,-1024,524288
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",11113,0,2122,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",6425,0,2122,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",3762,0,2122,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2488,0,2,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",1985,0,2,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",1942,0,2122,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1403,0,1,0
"java.io.PrintStream.println(java.lang.String)",942,0,26,0
"java.lang.Short.valueOf(short)",715,0,6,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",675,0,2,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",664,0,1,0
"kanzi.transform.TextCodec.isUpperCase(byte)",573,0,5487,0
"kanzi.transform.TextCodec.<clinit>()",497,0,1,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",489,0,6,0
"java.lang.String.split(java.lang.String)",481,0,3,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",458,0,1,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",410,0,10,0
"kanzi.Global.positiveOrNull(int)",349,0,3895,0
"java.lang.Long.valueOf(long)",301,0,14,0
"kanzi.Global.log2_1024(int)",272,0,410,0
"java.lang.String.equals(java.lang.Object)",268,0,350,0
"java.lang.String.hashCode()",255,0,7,0
"java.lang.Character.valueOf(char)",246,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",220,0,2041,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",217,0,2122,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",170,0,2,0
