"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",55436889,0,35016942,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",48856676,0,338709233,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",37660843,0,35016798,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",21109889,0,24,0
"kanzi.transform.TextCodec.isText(byte)",13551171,15240674,2963,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11904666,13464763,23,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",10933716,0,82976212,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",10564805,0,35016798,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",10385237,0,35016798,0
"java.lang.Thread.yield()",9006776,0,12368687,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8064589,0,24,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6101903,7055582,2963,100005616
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",5253406,0,39728269,0
"java.lang.Math.min(int, int)",4648890,0,35018424,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",4530608,0,35016798,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",4475600,0,4711351,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3884521,32867,23,1
"kanzi.util.hash.XXHash32.round(int, int)",3081057,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",1434929,0,12368738,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",1307952,0,9422750,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",956575,0,6984529,0
"java.lang.Integer.numberOfTrailingZeros(int)",841558,0,6536744,0
"kanzi.transform.TextCodec.isDelimiter(byte)",824067,1082185,-10,13861126
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",638460,1039165,-808517,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",583029,1350314,-808517,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",462499,147014,23,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",338008,462712,1533,4625539
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",233420,38273,-1004,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",186891,39947,959488,524288
"kanzi.transform.TextCodec$TextCodec2.reset(int)",132754,30492,23,1
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",80223,0,24,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",20468,0,48,0
"kanzi.transform.TextCodec$TextCodec2.getMaxEncodedLength(int)",20315,0,96,0
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",17524,0,24,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8045,0,24,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2793,0,3,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",1913,0,24,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",1736,0,24,0
"kanzi.Global.log2_1024(int)",1246,0,4770,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",1222,0,24,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",991,0,1,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",983,0,8,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",687,0,2,0
"java.lang.Integer.numberOfLeadingZeros(int)",634,0,3100,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",591,0,145,0
"kanzi.transform.TextCodec.isUpperCase(byte)",471,0,5487,0
"java.lang.String.contains(java.lang.CharSequence)",414,0,24,0
