"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",26548248,0,48,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",19313363,0,62083883,0
"kanzi.transform.TextCodec.isText(byte)",14668506,15240674,6053,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12482320,13464763,47,1
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",8934561,0,62083883,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8805463,0,48,0
"java.lang.Thread.yield()",7751039,0,10085210,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",7151935,0,43193990,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6605627,7055582,6053,100005616
"java.lang.Math.max(int, int)",4964035,0,30684377,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",3902072,0,8374143,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3603761,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3535427,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",2619684,32867,47,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",2303158,17816,10439308,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",2090367,0,48,0
"java.lang.Math.min(int, int)",1957190,0,12420097,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1454458,844488,2695099,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",1306616,0,3116391,0
"java.util.concurrent.atomic.AtomicInteger.get()",1060870,0,10085313,0
"kanzi.transform.TextCodec.isDelimiter(byte)",894590,1082185,-20,13861126
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",728662,0,5050565,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",682750,368975,2695099,5283283
