"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",114442238,0,62531291,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",99419357,0,500250328,0
"java.lang.Thread.yield()",84012329,0,158460897,0
"kanzi.entropy.CMPredictor.update(int)",49340118,0,500250328,0
"kanzi.entropy.CMPredictor.get()",46865305,0,500250328,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",25764376,32867,190,1
"kanzi.transform.LZCodec$LZPCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",19402292,0,382,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",17554955,0,191,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",17058180,0,174428803,0
"java.util.concurrent.atomic.AtomicInteger.get()",11063834,0,158461327,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",6687640,0,191,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",5906346,0,191,0
"kanzi.transform.TextCodec.isText(byte)",5508200,15240674,-422585,100005616
"kanzi.transform.LZCodec$LZPCodec.findMatch(byte[ ], int, int, int)",4816995,0,8274902,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",2735124,2221062,754873,1170187
"kanzi.transform.TextCodec.isLowerCase(byte)",2435574,7055582,-422585,100005616
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2377433,0,25030206,0
"kanzi.util.hash.XXHash32.round(int, int)",2316910,0,25000000,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1423007,0,6873536,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1067460,0,10978440,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",904719,3320133,5512635,30272617
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",638616,0,4713661,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",633100,0,6873536,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",469444,683166,190,1
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",429960,1403889,826898,1382349
"kanzi.transform.TextCodec.isDelimiter(byte)",380562,1082185,-62398,13861126
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",237290,39947,2385920,524288
"kanzi.transform.DivSufSort$Stack.pop()",231116,404963,1424841,3947293
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",190444,0,188,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",179808,0,191,0
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",117846,197945,348221,895009
"kanzi.transform.DivSufSort.trIlg(int)",109305,287614,543962,2923260
"kanzi.transform.DivSufSort.ssIlg(int)",101977,89948,676997,879443
"kanzi.transform.DivSufSort.trSort(int, int)",82624,232047,190,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",73928,243889,244051,2539457
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",62367,147014,190,1
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",31848,63508,137778,447834
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",28288,600885,508945,2977117
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",21454,73526,156665,543208
"kanzi.entropy.CMPredictor.<init>()",18897,0,191,0
"kanzi.transform.DivSufSort$TRBudget.check(int)",18147,109845,-30774,1121148
"kanzi.transform.DivSufSort.<init>()",10159,0,191,0
"java.io.PrintStream.println(java.lang.String)",9982,0,215,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",7149,0,4,0
"java.util.Arrays.fill(int[ ], int)",6892,0,48944,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",5731,0,48,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",4939,0,21392,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",3799,0,766,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3727,0,191,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",3544,0,573,0
"kanzi.transform.DivSufSort.reset()",3415,0,191,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",2538,0,1552,0
"kanzi.transform.DivSufSort$StackElement.<init>()",2342,0,21392,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2207,0,191,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",1699,0,382,0
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-628,84152,190,1
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-14173,98096,-11671,437100
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-19389,74951,190,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-25112,1350314,-1719616,12697965
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-25829,44027,-183915,335626
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-26079,7787177,356042,23318
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-38102,43035,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-38273,38273,-1028,1028
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-52533,111359,-302547,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-150789,368975,-2494344,5283283
"kanzi.transform.DivSufSort.swapInSA(int, int)",-156361,4841531,-16892482,62866167
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-182279,397993,-2478042,5266221
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-356565,878841,-647,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-369399,844488,-2494344,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-695899,1683686,190,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-867223,1290470,-302508,535262
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-930205,934500,-2150,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
