"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",298612876,0,496585328,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",134899680,0,62073166,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",128269975,0,496585328,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",118723465,0,496585328,0
"kanzi.Global.squash(int)",117884414,3011,496585724,3895
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",60318194,0,496585328,0
"kanzi.Global.positiveOrNull(int)",51874466,0,481560790,0
"kanzi.entropy.TPAQPredictor.get()",50282004,0,496585328,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",25676606,0,224471906,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",21835364,0,186219498,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",21603667,0,12,0
"java.lang.Thread.yield()",17375914,0,26829832,0
"kanzi.entropy.TPAQPredictor.findMatch()",14636017,0,62073166,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",10933135,0,91222992,0
"kanzi.transform.TextCodec.isText(byte)",9871157,15240674,-479268,100005616
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",8138727,0,12,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6837047,0,12,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",6569484,32867,11,1
"kanzi.transform.TextCodec.isLowerCase(byte)",4333127,7055582,-479268,100005616
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2736059,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2604976,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",2528371,0,26829858,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1375481,0,12267837,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1347557,0,5490404,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",1082030,0,12,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",844024,0,12,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",684865,1350314,-430363,12697965
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",665953,0,4601434,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",607649,0,5490404,0
"kanzi.transform.TextCodec.isDelimiter(byte)",547492,1082185,-2012,13861126
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",396474,38273,-1004,1028
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",302784,0,12,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",215275,147014,11,1
"kanzi.transform.TextCodec$TextCodec1.reset(int)",123833,0,12,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",85401,39947,250880,524288
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",57900,0,12,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",20672,0,177070,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",15143,0,98304,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10437,0,12,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2839,0,12,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2404,0,2,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1276,0,1,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",786,0,12,0
"kanzi.transform.TextCodec.isUpperCase(byte)",755,0,5487,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",675,0,2,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",559,0,12,0
"kanzi.Global.log2_1024(int)",535,0,2411,0
