"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3968830,0,12,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1576034,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1529982,0,25000000,0
"java.lang.Thread.yield()",172787,0,302170,0
"java.io.OutputStream.close()",155906,32813,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",50002,38273,-1016,1028
"java.io.OutputStream.write(byte[ ], int, int)",43544,14262,5037,1460
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",39628,32867,11,1
"java.util.concurrent.atomic.AtomicInteger.get()",25463,0,302198,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",20746,15822,6198,1818
"kanzi.io.CompressedOutputStream.write(byte[ ], int, int)",6467,1167,0,1526
"kanzi.io.CompressedOutputStream.processBlock()",4317,4846,3,1
"java.io.InputStream.read(byte[ ], int, int)",3432,17930,0,1527
"java.io.ByteArrayOutputStream.<init>(int)",2574,31715,11,1
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2271,0,4,0
"kanzi.app.BlockCompressor.call()",2103,4588,0,1
"kanzi.app.BlockCompressor$FileCompressTask.call()",1269,5054,0,1
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",942,0,1,0
"java.io.PrintStream.println(java.lang.String)",890,0,23,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",730,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",729,0,2,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",648,0,3,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",560,0,50,0
"kanzi.Global.positiveOrNull(int)",531,0,3895,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",528,0,6534,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",460,0,73,0
"kanzi.Global.log2_1024(int)",393,0,2411,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",365,0,12,0
"java.lang.Math.min(int, int)",336,0,1543,0
"java.lang.String.split(java.lang.String)",301,0,1,0
"java.lang.String.equals(java.lang.Object)",277,0,358,0
"java.lang.Character.valueOf(char)",260,0,1,0
"java.util.HashMap.<init>(java.util.Map)",238,0,12,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",211,0,1,0
"java.lang.Integer.numberOfLeadingZeros(int)",202,0,1942,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",201,0,13,0
"java.lang.Integer.valueOf(int)",129,0,93,0
"java.util.Map.keySet()",119,0,1,0
"java.util.Set.iterator()",107,0,1,0
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet()",102,0,12,0
"java.util.Map.remove(java.lang.Object)",98,0,22,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",94,0,50,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",87,0,50,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",72,0,48,0
"java.util.Map.get(java.lang.Object)",70,0,33,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",61,0,12,0
"kanzi.app.Kanzi.printOut(java.lang.String, boolean)",61,0,3,0
"java.lang.String.startsWith(java.lang.String)",57,0,75,0
"kanzi.Event$Type.<clinit>()",52,0,1,0
"kanzi.app.Kanzi.<clinit>()",49,0,1,0
"java.util.Iterator.hasNext()",41,0,21,0
"java.util.Arrays.fill(int[ ], int)",40,0,4,0
"java.lang.Float.valueOf(float)",39,0,1,0
"java.lang.Math.min(long, long)",39,0,24,0
"java.lang.System.nanoTime()",37,0,54,0
"java.lang.Boolean.valueOf(boolean)",36,0,19,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",36,0,12,0
"java.lang.StringBuilder.append(java.lang.String)",35,0,49,0
"java.io.FileInputStream.<init>(java.lang.String)",34,0,1,0
"java.util.Iterator.next()",34,0,15,0
"java.lang.String.trim()",32,0,36,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",32,0,12,0
"kanzi.io.CompressedOutputStream.close()",31,0,1,0
"java.nio.ByteOrder.nativeOrder()",31,0,14,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",31,0,14,0
"java.lang.Integer.parseInt(java.lang.String)",31,0,4,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",30,0,2,0
"java.lang.StringBuilder.<init>()",30,0,35,0
"java.lang.String.toUpperCase()",29,0,7,0
"kanzi.app.BlockCompressor.printOut(java.lang.String, boolean)",29,0,21,0
"kanzi.io.CompressedOutputStream$Status.<init>(int, int, java.lang.String)",29,0,12,0
"java.util.List.iterator()",29,0,5,0
"kanzi.bitstream.DefaultOutputBitStream.close()",28,0,13,0
"java.util.concurrent.atomic.AtomicBoolean.getAndSet(boolean)",27,0,5,0
"java.lang.String.valueOf(long)",27,0,1,0
"java.util.List.add(java.lang.Object)",25,0,15,0
"kanzi.SliceByteArray.<init>(byte[ ], int)",23,0,11,0
"java.nio.file.Path.toString()",22,0,1,0
"java.lang.StringBuilder.append(int)",21,0,4,0
"java.lang.String.format(java.lang.String, java.lang.Object[ ])",-168,6808,0,1
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-35471,43035,0,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",-39947,39947,-524288,524288
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",-147014,147014,-1,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-306995,368975,-4317592,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-337317,397993,-4300556,5266221
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-712585,844488,-4317592,5283283
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-727532,878841,-1005,1029
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.TextCodec.isDelimiter(byte)",-1082185,1082185,-13861126,13861126
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-1350314,1350314,-12697965,12697965
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.TextCodec.isLowerCase(byte)",-7055582,7055582,-100005616,100005616
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
"kanzi.transform.TextCodec.isText(byte)",-15240674,15240674,-100005616,100005616
