"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",23651977,0,33267672,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",8730435,32867,381,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8150725,0,382,0
"java.util.concurrent.atomic.AtomicInteger.get()",3468366,0,33268484,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3156655,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3102330,0,25000000,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",2058480,878841,-265,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1757868,844488,5662151,5283283
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",867315,368975,5662151,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",796082,397993,5678625,5266221
"java.io.OutputStream.close()",197501,32813,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",113984,38273,-646,1028
"java.io.OutputStream.write(byte[ ], int, int)",76736,14262,5407,1460
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",43591,0,382,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",16666,0,8,0
"java.io.ByteArrayOutputStream.<init>(int)",16436,31715,381,1
"kanzi.Global.log2_1024(int)",12970,0,70297,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",8378,0,48,0
"java.lang.Integer.numberOfLeadingZeros(int)",3871,0,27641,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",3160,0,383,0
"java.util.HashMap.<init>(java.util.Map)",1745,0,382,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",1193,0,8014,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1063,0,382,0
"kanzi.transform.NullTransform.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1042,0,382,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",998,0,1171,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",996,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.close()",966,0,383,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",954,0,764,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",952,0,382,0
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet()",789,0,382,0
"kanzi.Global.positiveOrNull(int)",695,0,3895,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",683,0,2,0
"kanzi.Global.log2(int)",570,0,764,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",540,0,764,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",518,0,384,0
"kanzi.transform.NullTransform.<init>(java.util.Map)",515,0,382,0
"kanzi.entropy.NullEntropyEncoder.encode(byte[ ], int, int)",503,0,382,0
"java.lang.Integer.valueOf(int)",503,0,1155,0
"java.lang.Math.min(long, long)",463,0,764,0
"kanzi.transform.NullTransform.doCopy(kanzi.SliceByteArray, kanzi.SliceByteArray)",432,0,382,0
"java.io.PrintStream.println(java.lang.String)",423,0,7,0
"java.lang.String.split(java.lang.String)",363,0,1,0
"java.lang.Character.valueOf(char)",361,0,1,0
"java.lang.Boolean.valueOf(boolean)",354,0,389,0
"kanzi.transform.Sequence.<init>(kanzi.ByteTransform[ ])",296,0,382,0
"java.lang.String.equals(java.lang.Object)",246,0,356,0
"java.lang.Math.min(int, int)",223,0,1957,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",222,0,382,0
"java.io.OutputStream.flush()",200,0,383,0
"kanzi.entropy.NullEntropyEncoder.<init>(kanzi.OutputBitStream)",191,0,382,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",165,0,1,0
"java.util.List.add(java.lang.Object)",145,0,383,0
"java.lang.Boolean.booleanValue()",144,0,387,0
"java.util.Iterator.hasNext()",139,0,434,0
"kanzi.transform.NullTransform.getMaxEncodedLength(int)",136,0,764,0
"kanzi.bitstream.DefaultOutputBitStream.written()",127,0,385,0
"java.util.concurrent.atomic.AtomicBoolean.getAndSet(boolean)",126,0,49,0
"kanzi.io.CompressedOutputStream$EncodingTask.<init>(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int, kanzi.OutputBitStream, kanzi.util.hash.XXHash32, java.util.concurrent.atomic.AtomicInteger, kanzi.Listener[ ], java.util.Map)",120,0,382,0
"kanzi.transform.Sequence.getNbFunctions()",115,0,382,0
"java.util.List.iterator()",113,0,49,0
"kanzi.io.CompressedOutputStream$Status.<init>(int, int, java.lang.String)",110,0,382,0
"kanzi.entropy.NullEntropyEncoder.dispose()",106,0,382,0
"java.util.Map.keySet()",103,0,1,0
"kanzi.transform.TransformFactory.<init>()",101,0,384,0
"java.util.Iterator.next()",101,0,384,0
"java.util.ArrayList.<init>(int)",93,0,50,0
"kanzi.entropy.EntropyCodecFactory.<init>()",92,0,382,0
"kanzi.transform.Sequence.getSkipFlags()",91,0,382,0
"java.util.Set.iterator()",81,0,1,0
"java.util.Arrays.fill(int[ ], int)",75,0,48,0
"java.util.concurrent.Future.get()",73,0,382,0
"kanzi.app.Kanzi.<clinit>()",71,0,1,0
"java.util.List.toArray(java.lang.Object[ ])",67,0,48,0
"java.lang.String.startsWith(java.lang.String)",53,0,75,0
"java.util.List.size()",45,0,99,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",41,0,2,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",-39947,39947,-524288,524288
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40237,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",-147014,147014,-1,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.TextCodec.isDelimiter(byte)",-1082185,1082185,-13861126,13861126
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-1350314,1350314,-12697965,12697965
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.TextCodec.isLowerCase(byte)",-7055582,7055582,-100005616,100005616
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
"kanzi.transform.TextCodec.isText(byte)",-15240674,15240674,-100005616,100005616
