"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",14933300,0,21212898,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8352896,0,48,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5521593,32867,47,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3274201,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3137731,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",2245228,0,21213001,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1435069,878841,-933,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1225378,844488,4333252,5283283
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",607775,368975,4333252,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",544776,397993,4350232,5266221
"java.io.OutputStream.close()",158305,32813,0,1
"java.io.OutputStream.write(byte[ ], int, int)",68119,14262,5073,1460
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",15035,15822,6006,1818
"java.io.ByteArrayOutputStream.<init>(int)",14303,31715,47,1
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3278,0,7,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",2160,0,7,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",929,0,6678,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",769,0,2,0
"java.io.PrintStream.println(java.lang.String)",689,0,14,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",611,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",577,0,50,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",529,0,49,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",489,0,2,0
"kanzi.Global.positiveOrNull(int)",488,0,3895,0
"java.util.HashMap.<init>(java.util.Map)",461,0,48,0
"java.lang.String.split(java.lang.String)",419,0,1,0
"java.lang.Character.valueOf(char)",330,0,1,0
"java.lang.String.equals(java.lang.Object)",300,0,340,0
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet()",247,0,48,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",237,0,168,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",224,0,1,0
"java.lang.String.hashCode()",217,0,3,0
"java.lang.Math.min(int, int)",199,0,1582,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",189,0,48,0
"java.lang.Integer.valueOf(int)",166,0,153,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",160,0,48,0
"java.lang.Math.min(long, long)",158,0,96,0
