"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",69469331,0,38220938,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",59760989,0,368954747,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",44155168,0,38220362,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24942713,0,96,0
"kanzi.transform.TextCodec.isText(byte)",17926492,15240674,12240,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",14827584,13464763,95,1
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",14643636,0,38220362,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",13207686,0,38220362,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",13116891,0,87177608,0
"java.lang.Thread.yield()",12759392,0,16733263,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",9641148,0,96,0
"kanzi.transform.TextCodec.isLowerCase(byte)",8029890,7055582,12240,100005616
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",6253362,0,43214103,0
"java.lang.Math.min(int, int)",6106782,0,38222285,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",5716734,0,38220362,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",5512217,0,4993261,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4861255,32867,95,1
"kanzi.util.hash.XXHash32.round(int, int)",3680188,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",1950793,0,16733467,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",1621674,0,9986714,0
"kanzi.transform.TextCodec.isDelimiter(byte)",1299076,1082185,-36,13861126
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",1176187,0,7580840,0
"java.lang.Integer.numberOfTrailingZeros(int)",1024292,0,6771762,0
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",728047,1039165,-1678739,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",651076,1350314,-1678739,12697965
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",508818,462712,76523,4625539
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",454163,147014,95,1
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",199558,0,96,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",168216,39947,943104,524288
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",140744,38273,-932,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",85901,878841,-837,1029
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",24785,0,96,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",14628,0,96,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",11969,0,386,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",11074,368975,-1924551,5283283
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",5917,0,12,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5288,0,96,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",5014,0,601,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",4642,0,96,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",4288,0,8,0
"kanzi.Global.log2_1024(int)",3705,0,18568,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",2409,0,96,0
"java.lang.Integer.numberOfLeadingZeros(int)",1412,0,8821,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1347,0,1,0
"java.lang.String.contains(java.lang.CharSequence)",1319,0,96,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",881,0,674,0
"java.io.PrintStream.println(java.lang.String)",880,0,23,0
"kanzi.transform.TextCodec.isUpperCase(byte)",819,0,5487,0
"java.util.HashMap.<init>(java.util.Map)",818,0,96,0
"kanzi.Global.positiveOrNull(int)",753,0,3895,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",746,0,2,0
"kanzi.transform.TextCodec.<clinit>()",733,0,1,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",706,0,386,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",692,0,1,0
"java.lang.Integer.valueOf(int)",663,0,873,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",652,0,384,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",604,0,192,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",552,0,386,0
"java.util.Map.remove(java.lang.Object)",537,0,106,0
"java.util.Map.get(java.lang.Object)",428,0,297,0
"java.lang.String.equals(java.lang.Object)",409,0,458,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",407,0,97,0
"java.lang.String.toUpperCase()",358,0,107,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",337,0,2303,0
"java.lang.Character.valueOf(char)",333,0,1,0
"java.lang.String.split(java.lang.String)",331,0,3,0
"java.lang.Math.max(int, int)",298,0,661,0
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-731,397993,-1907657,5266221
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-8673,844488,-1924551,5283283
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-37763,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
