"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",171379285,0,482898400,0
"java.lang.Thread.yield()",153502857,0,291135730,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",78280423,0,60362300,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",76906228,0,482898400,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",68576218,0,482898400,0
"kanzi.Global.squash(int)",67151201,3011,482898466,3895
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",45665232,32867,1,1
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",36668014,0,482898400,0
"kanzi.Global.positiveOrNull(int)",29420663,0,465643046,0
"kanzi.entropy.TPAQPredictor.get()",29341507,0,482898400,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",20600444,0,264532605,0
"java.util.concurrent.atomic.AtomicInteger.get()",19514639,0,291135735,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",13394415,0,181086900,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12749574,0,2,0
"kanzi.entropy.TPAQPredictor.findMatch()",10567744,0,60362300,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",4797772,0,2,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",986914,0,12639344,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",948778,0,13327488,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",772525,0,5027573,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",482940,0,2,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",401594,0,4612416,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",338255,0,5027573,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",190685,0,2,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",112473,38273,-1024,1028
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",107565,0,2,0
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",97865,0,2,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",39520,0,2,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",29690,147014,1,1
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",13539,0,1,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",12505,0,177070,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",7594,0,98304,0
"java.io.PrintStream.println(java.lang.String)",1488,0,32,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1437,0,1,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",982,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",697,0,2,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",664,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",589,0,5487,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",530,0,6,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",481,0,1,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",456,0,10,0
"java.lang.Long.valueOf(long)",451,0,20,0
"kanzi.transform.TextCodec.<clinit>()",389,0,1,0
"java.lang.String.split(java.lang.String)",368,0,3,0
"java.lang.String.equals(java.lang.Object)",314,0,354,0
"java.io.PrintStream.println(java.lang.Object)",246,0,4,0
"java.lang.Math.min(int, int)",235,0,1542,0
"java.lang.Character.valueOf(char)",219,0,1,0
"java.lang.String.hashCode()",218,0,7,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",186,0,1,0
"kanzi.Global.log2_1024(int)",167,0,410,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",164,0,2,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",162,0,36,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",123,0,1313,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",116,0,2,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",105,0,3,0
"java.util.Map.keySet()",102,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",94,0,20,0
"java.lang.Integer.numberOfLeadingZeros(int)",92,0,388,0
"java.lang.String.getBytes()",83,0,4,0
"java.util.Set.iterator()",81,0,1,0
"java.util.Map.remove(java.lang.Object)",78,0,12,0
"kanzi.Event.toString()",70,0,10,0
"java.lang.StringBuilder.append(long)",69,0,23,0
"java.lang.String.startsWith(java.lang.String)",68,0,73,0
"java.util.Arrays.fill(int[ ], int)",66,0,1,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",-1820,39947,-1024,524288
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-17059,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.isDelimiter(byte)",-167234,1082185,-2008,13861126
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-200496,1350314,-58856,12697965
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-313189,368975,-4441249,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-343513,397993,-4424196,5266221
"kanzi.transform.TextCodec.isLowerCase(byte)",-375089,7055582,-480568,100005616
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
