"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",23010309,0,53049684,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",8870074,0,53049684,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",8646479,0,53049684,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8120541,0,6104,0
"java.lang.Thread.yield()",5945542,0,11225965,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",5163761,0,69749260,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",3923948,30492,6087,1
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",3765104,0,53049684,0
"java.lang.Math.min(int, int)",3764124,0,53143248,0
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",3643859,0,6104,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",3029406,39947,43115520,524288
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",2207721,2831974,23388,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1837040,2462807,23905092,33678300
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1812256,32867,6103,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",1009345,26083,6395284,166150
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",801224,878841,35595,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",763809,844488,4925088,5283283
"java.util.concurrent.atomic.AtomicInteger.get()",744712,0,11240208,0
"java.util.Collections.sort(java.util.List)",713716,23125,11780,277
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",698928,147014,6103,1
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",605191,1390,24415,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",496125,12966,6395284,166150
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",427065,0,6250496,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",401464,368975,4925088,5283283
"kanzi.transform.TextCodec.isText(byte)",357031,15240674,523156,100005616
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",341464,397993,4608052,5266221
"java.lang.Integer.numberOfTrailingZeros(int)",328672,0,4644859,0
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",310782,21187,23388,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",294872,17816,3439451,211095
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",254774,18020,23388,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",231602,21152,23388,1028
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",196367,15874,2280353,197858
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",175669,15822,1062154,1818
"kanzi.transform.TextCodec.isLowerCase(byte)",168924,7055582,523156,100005616
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",115911,0,3,0
"java.util.ArrayList.add(java.lang.Object)",105705,5382,1218892,53423
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",105248,38273,29492,1028
"kanzi.entropy.EntropyUtils$FreqSortData.<init>(int[ ], int)",99081,4729,1218892,53423
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",91142,0,6200,0
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",74279,0,764536,0
"kanzi.Global.log2_1024(int)",73801,0,702576,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",44560,0,2035,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",37464,462712,93547,4625539
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",29882,0,24418,0
"java.util.HashMap.<init>(java.util.Map)",27188,0,6104,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",27115,0,12208,0
"java.lang.Integer.valueOf(int)",25021,0,61049,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",21374,0,12209,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",20277,0,48834,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",18632,0,6104,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",17279,0,36632,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",14912,0,12208,0
"java.lang.Integer.numberOfLeadingZeros(int)",13483,0,138062,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",11606,0,24418,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",10441,0,6104,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",10046,0,6104,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",9093,0,61213,0
"kanzi.transform.ROLZCodec$ROLZCodec1.getMaxEncodedLength(int)",8759,0,30520,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",8085,0,24416,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",7947,0,24418,0
"java.lang.System.nanoTime()",7764,0,24422,0
