"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",39365566,0,3052,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",34770211,0,462690440,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13107501,0,3052,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",2475902,2221062,1640796,1170187
"java.lang.Thread.yield()",2175030,0,3814778,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",1996687,0,3038,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1834418,0,3052,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",1562941,39947,21253120,524288
"kanzi.entropy.FPAQEncoder.flush()",1399306,0,8716278,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",819573,683166,3051,1
"kanzi.transform.TextCodec.isText(byte)",798408,15240674,-65698,100005616
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",746053,3320133,12759603,30272617
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",705916,0,9301310,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",679322,32867,3051,1
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",647625,0,8716278,0
"kanzi.transform.TextCodec.isLowerCase(byte)",528967,7055582,-65698,100005616
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",525315,0,4735798,0
"java.util.concurrent.atomic.AtomicInteger.get()",289394,0,3822408,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",256733,147014,3051,1
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",253291,6502,1496973,21149
"kanzi.transform.DivSufSort$Stack.pop()",160091,404963,1961614,3947293
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",154313,246319,3051,1
"kanzi.transform.DivSufSort.ssIlg(int)",148469,89948,1581296,879443
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",76204,0,2,0
"kanzi.transform.DivSufSort.<init>()",75404,0,3052,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",57361,0,341824,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",54012,38273,2024,1028
"kanzi.transform.TextCodec.isDelimiter(byte)",44750,1082185,-53675,13861126
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",40798,0,3052,0
"kanzi.Global.log2_1024(int)",37460,0,407357,0
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",36823,0,3052,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",33945,0,1526,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",33892,0,9156,0
"kanzi.transform.DivSufSort.reset()",33194,0,3052,0
"kanzi.transform.DivSufSort$StackElement.<init>()",26459,0,341824,0
"kanzi.transform.DivSufSort.trIlg(int)",23290,287614,525045,2923260
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",18879,0,12210,0
"java.util.HashMap.<init>(java.util.Map)",15470,0,3052,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11921,0,3052,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10953,0,3052,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",9126,0,18322,0
"kanzi.entropy.FPAQEncoder.<init>(kanzi.OutputBitStream)",8670,0,3052,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",8360,0,6104,0
"java.lang.Integer.numberOfLeadingZeros(int)",8172,0,96712,0
"java.lang.Integer.valueOf(int)",7777,0,27477,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",7642,0,12210,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",6193,0,3053,0
"kanzi.transform.DivSufSort.trSort(int, int)",6086,232047,3051,1
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",5686,0,3052,0
"java.util.Map.remove(java.lang.Object)",5035,0,3062,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",5019,0,15262,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",4993,0,12208,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",4548,0,12210,0
"java.lang.System.nanoTime()",4300,0,12214,0
"java.util.Map.get(java.lang.Object)",4228,0,15269,0
"kanzi.transform.BWT.<init>(java.util.Map)",4051,0,3052,0
"kanzi.transform.SRT.encodeHeader(int[ ], byte[ ], int)",4047,0,3052,0
