"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4170374,0,1,0
"kanzi.util.hash.XXHash32.round(int, int)",2031112,0,25000000,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1886754,0,25000000,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",704350,4841531,-137880,62866167
"java.util.Collections.sort(java.util.List)",311875,23125,8,277
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",193063,2462807,-40744,33678300
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",179079,3320133,-21081,30272617
"kanzi.transform.TextCodec.isLowerCase(byte)",118541,7055582,0,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",91436,2831974,-1,1028
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",69991,956931,0,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",67008,2221062,-1267,1170187
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",57404,38273,0,1028
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",44962,368975,-39313,5283283
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",39201,1403889,-2758,1382349
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",24719,600885,-11983,2977117
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",19106,878841,-1,1029
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",18060,397993,-39330,5266221
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",14170,844488,-39313,5283283
"kanzi.transform.TextCodec.isDelimiter(byte)",12196,1082185,0,13861126
"kanzi.transform.DivSufSort.trIlg(int)",11897,287614,-11643,2923260
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",5453,63508,-688,447834
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",5139,197945,-753,895009
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",4480,111359,-635,535018
"kanzi.transform.DivSufSort$TRBudget.check(int)",4453,109845,-8588,1121148
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",4072,43035,0,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",3826,243889,-4935,2539457
"kanzi.transform.DivSufSort.trSort(int, int)",3758,232047,0,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",3288,39947,0,524288
"kanzi.transform.TextCodec.isText(byte)",2678,15240674,0,100005616
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",2415,44027,-98,335626
"kanzi.transform.DivSufSort$Stack.pop()",1423,404963,-7693,3947293
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1075,0,1,0
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-660,84152,0,1
"kanzi.transform.DivSufSort.ssIlg(int)",-1603,89948,-894,879443
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-1746,73526,-326,543208
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-1770,98096,-672,437100
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",-1817,147014,0,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-1896,934500,2,2169
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-2952,74951,0,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-3092,1290470,-625,535262
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-4570,683166,0,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-5409,462712,2845,4625539
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-17137,1683686,0,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-18427,1039165,14335,12697965
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-28117,246319,0,1
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-29381,7787177,-2,23318
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-62840,1350314,14335,12697965
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-375868,13464763,0,1
