"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",42222272,0,50207352,0
"java.lang.Thread.yield()",18716250,0,24448831,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",15740167,0,50207352,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",15439502,0,50207352,0
"kanzi.transform.TextCodec.isText(byte)",14962950,15240674,288657,100005616
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13347169,0,3052,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11271001,13464763,3051,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",9572806,0,68575056,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",6920114,0,50207352,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",6819035,32867,3051,1
"kanzi.transform.TextCodec.isLowerCase(byte)",6793901,7055582,288657,100005616
"java.lang.Math.min(int, int)",6760007,0,50253509,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",6435510,2831974,11180,1028
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",6062515,0,3052,0
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",5256192,2462807,21385188,33678300
"kanzi.transform.TextCodec$TextCodec2.reset(int)",3933419,30492,3048,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",3027490,39947,21331968,524288
"java.util.concurrent.atomic.AtomicInteger.get()",2675558,0,24455317,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1932881,878841,17283,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1857511,844488,4103861,5283283
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",1112995,26083,3498928,166150
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",1107465,147014,3051,1
"kanzi.transform.TextCodec.isDelimiter(byte)",906671,1082185,-18460,13861126
"java.util.Collections.sort(java.util.List)",797095,23125,5196,277
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",795184,397993,3935553,5266221
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",751098,368975,4103861,5283283
"java.lang.Integer.numberOfTrailingZeros(int)",687082,0,5119269,0
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",605202,1390,12207,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",525031,12966,3498928,166150
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",467768,462712,125779,4625539
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",428273,0,3125248,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",313307,17816,1812543,211095
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",304436,21187,11180,1028
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",268645,18020,11180,1028
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",259864,1039165,-3370093,12697965
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",258427,21152,11180,1028
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",246930,15822,975880,1818
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",213756,15874,1231046,197858
"java.lang.String.format(java.lang.String, java.lang.Object[ ])",210355,6808,15260,1
"java.io.PrintStream.println(java.lang.String)",186646,0,12232,0
"kanzi.transform.TransformFactory.newFunctionToken(java.util.Map, int)",168487,3779,9152,4
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",149115,38273,14232,1028
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",147394,1350314,-3370091,12697965
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",120058,0,8,0
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",117286,0,723618,0
"kanzi.Global.log2_1024(int)",109695,0,409087,0
"java.io.PrintStream.println(java.lang.Object)",105539,0,3054,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",85878,0,3070,0
