"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",24218857,0,53049684,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",9213597,0,53049684,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",8752372,0,53049684,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8435949,0,6104,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",6564914,0,94749260,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4373060,0,6104,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",4208165,30492,6087,1
"java.lang.Thread.yield()",4080812,0,7562114,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",3669702,0,53049684,0
"java.lang.Math.min(int, int)",3668800,0,53143248,0
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",3476113,0,6104,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",3050234,39947,43115520,524288
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",2386563,2831974,23388,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1835958,2462807,23905092,33678300
"kanzi.util.hash.XXHash32.round(int, int)",1638458,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1314600,32867,6103,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",1028809,26083,6395284,166150
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",845343,878841,35595,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",792434,844488,4919070,5283283
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",756771,147014,6103,1
"java.util.Collections.sort(java.util.List)",727117,23125,11780,277
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",629705,1390,24415,1
"java.util.concurrent.atomic.AtomicInteger.get()",568432,0,7576357,0
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",492060,12966,6395284,166150
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",418808,0,6250496,0
"kanzi.transform.TextCodec.isText(byte)",352244,15240674,523156,100005616
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",350046,368975,4919070,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",322789,397993,4601981,5266221
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",316606,21187,23388,1028
"java.lang.Integer.numberOfTrailingZeros(int)",314951,0,4644859,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",283358,17816,3421755,211095
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",256732,18020,23388,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",232896,21152,23388,1028
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",194450,15874,2280353,197858
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",180974,15822,1062158,1818
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",138760,38273,29492,1028
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",123059,0,3,0
"java.util.ArrayList.add(java.lang.Object)",109195,5382,1218892,53423
"kanzi.entropy.EntropyUtils$FreqSortData.<init>(int[ ], int)",99609,4729,1218892,53423
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",83494,0,6200,0
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",74224,0,764536,0
"kanzi.Global.log2_1024(int)",71111,0,702576,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",41410,0,2035,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",31723,462712,93547,4625539
"kanzi.transform.Sequence.getMaxEncodedLength(int)",30300,0,12208,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",29593,0,12209,0
"java.lang.Integer.valueOf(int)",25900,0,36633,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24869,0,6104,0
"java.util.HashMap.<init>(java.util.Map)",19920,0,6104,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",19421,0,48834,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",16686,0,12208,0
"java.lang.Math.abs(int)",12469,0,22047,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",12269,0,30529,0
"kanzi.SliceByteArray.<init>(byte[ ], int, int)",12009,0,6106,0
"java.lang.Integer.numberOfLeadingZeros(int)",11193,0,138062,0
"java.lang.Math.max(int, int)",9559,0,65078,0
"kanzi.transform.TextCodec.getMaxEncodedLength(int)",8916,0,12208,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",8555,0,61213,0
"kanzi.transform.TextCodec$TextCodec2.getMaxEncodedLength(int)",8430,0,24400,0
"kanzi.transform.ROLZCodec$ROLZCodec1.getMaxEncodedLength(int)",8215,0,30520,0
"kanzi.transform.FSDCodec.getMaxEncodedLength(int)",7737,0,18312,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",7498,0,6104,0
"kanzi.bitstream.DefaultOutputBitStream.close()",7225,0,12209,0
"kanzi.Global.log2(int)",7163,0,24400,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",7045,0,6104,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",6834,0,6104,0
"java.util.Map.containsKey(java.lang.Object)",6302,0,6105,0
"java.io.ByteArrayOutputStream.toByteArray()",6241,0,6104,0
"kanzi.transform.Sequence.<init>(kanzi.ByteTransform[ ])",6149,0,6104,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6089,0,6104,0
"java.lang.String.contains(java.lang.CharSequence)",5958,0,6104,0
"kanzi.transform.ROLZCodec.getMaxEncodedLength(int)",5861,0,12208,0
"kanzi.transform.FSDCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5235,0,6104,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-43035,43035,-1,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.isLowerCase(byte)",-112289,7055582,523156,100005616
"kanzi.transform.TextCodec.isDelimiter(byte)",-138706,1082185,-38212,13861126
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-387240,1039165,-3598340,12697965
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-513342,13464763,6103,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-543543,1350314,-3598338,12697965
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
