"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",27195650,0,51060746,0
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",23408656,0,2,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",20041303,0,299990712,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12772610,0,2,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",8458756,32867,1,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3927740,0,2,0
"java.util.concurrent.atomic.AtomicInteger.get()",3654319,0,51060751,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1557988,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1516899,0,25000000,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1196410,0,2,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",872365,0,12641192,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",866102,7787177,-5612,23318
"kanzi.entropy.FPAQEncoder.flush()",809371,0,5481874,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",699491,4841531,15020389,62866167
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",577685,934500,838,2169
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",506713,3320133,6109204,30272617
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",489547,1683686,1,1
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",409485,0,4614359,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",369822,0,5481874,0
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",360727,1290470,165795,535262
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",179114,74951,1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",141599,84152,1,1
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",100469,600885,536315,2977117
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",95630,1403889,61580,1382349
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",82370,1350314,-56773,12697965
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",73518,683166,1,1
"kanzi.transform.TextCodec$TextCodec1.reset(int)",66434,0,2,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",47612,147014,1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",28633,243889,542840,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",27846,246319,1,1
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",18322,111359,165773,535018
"kanzi.transform.DivSufSort$TRBudget.check(int)",18321,109845,320289,1121148
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",14354,0,1,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",10827,39947,-1024,524288
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",8917,197945,115929,895009
"kanzi.transform.DivSufSort.trIlg(int)",8703,287614,495512,2923260
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",3520,44027,100026,335626
"kanzi.transform.DivSufSort.ssIlg(int)",2640,89948,98559,879443
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",1446,63508,61917,447834
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1337,0,1,0
"kanzi.transform.DivSufSort.reset()",1322,0,2,0
"java.io.PrintStream.println(java.lang.String)",843,0,23,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",721,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",694,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",556,0,5487,0
"java.lang.Integer.numberOfLeadingZeros(int)",541,0,6230,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int, int)",538,0,4277,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",529,0,8,0
"kanzi.transform.DivSufSort.<init>()",488,0,2,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",479,0,1,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",449,0,10,0
"kanzi.transform.TextCodec.<clinit>()",360,0,1,0
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-5690,73526,73923,543208
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-8919,98096,58014,437100
"kanzi.transform.DivSufSort$Stack.pop()",-15600,404963,599646,3947293
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-16252,43035,0,1
"kanzi.transform.DivSufSort.trSort(int, int)",-16716,232047,1,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-38273,38273,-1028,1028
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-67015,2221062,-8380,1170187
"kanzi.transform.TextCodec.isDelimiter(byte)",-181399,1082185,-1,13861126
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-310183,368975,-4359179,5283283
