"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",330937389,0,504949432,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",149934714,0,63118679,0
"java.lang.Thread.yield()",141633047,0,208007608,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",139479278,0,504949432,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",130068692,0,504949432,0
"kanzi.Global.squash(int)",129128495,3011,504950224,3895
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",65724809,0,504949432,0
"kanzi.Global.positiveOrNull(int)",56804263,0,491951545,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",56651100,32867,23,1
"kanzi.entropy.TPAQPredictor.get()",55080293,0,504949432,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",25970938,0,209137296,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",25052272,0,202093384,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",23585721,0,189356037,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",22867347,0,24,0
"java.util.concurrent.atomic.AtomicInteger.get()",22007372,0,208007660,0
"kanzi.entropy.TPAQPredictor.findMatch()",14934576,0,63118679,0
"kanzi.transform.TextCodec.isText(byte)",11411649,15240674,-477708,100005616
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",8918935,0,24,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7559464,0,24,0
"kanzi.transform.TextCodec.isLowerCase(byte)",5355604,7055582,-477708,100005616
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2957551,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2876406,0,25000000,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1494293,0,12046327,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1443778,0,5671267,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",1319609,0,24,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1207654,0,24,0
"kanzi.transform.TextCodec.isDelimiter(byte)",887495,1082185,-2017,13861126
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",771034,0,4619786,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",670560,0,5671267,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",497824,1350314,-651873,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",489358,147014,23,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",360729,38273,-980,1028
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",340927,0,24,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",179036,0,47,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",155325,39947,992256,524288
"kanzi.transform.TextCodec$TextCodec1.reset(int)",95100,0,24,0
