"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",29439884,0,191,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",25720873,0,380957784,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12109445,0,191,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1513724,0,191,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",1292653,2221062,756243,1170187
"kanzi.entropy.FPAQEncoder.flush()",1014346,0,7076649,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",741352,0,11026502,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",489989,0,4747939,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",463970,0,7076649,0
"java.lang.Thread.yield()",228152,0,426063,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",213430,683166,190,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",151256,39947,2385920,524288
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",130902,0,188,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",128649,0,191,0
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",72955,246319,190,1
"kanzi.transform.DivSufSort$Stack.pop()",68318,404963,1442121,3947293
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",55939,6502,357938,21149
"kanzi.transform.DivSufSort.ssIlg(int)",51646,89948,679169,879443
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",44523,32867,190,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",37127,147014,190,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",36288,197945,351123,895009
"java.util.concurrent.atomic.AtomicInteger.get()",30955,0,426541,0
"java.io.PrintStream.println(java.lang.String)",22960,0,788,0
"kanzi.transform.DivSufSort.reset()",12462,0,191,0
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",8791,63508,139531,447834
"kanzi.transform.DivSufSort.trIlg(int)",7544,287614,595893,2923260
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",7341,0,2,0
"kanzi.transform.DivSufSort.<init>()",6163,0,191,0
