"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12091690,0,1,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",8560565,0,54791299,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",4018814,0,35463677,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",3896232,0,54791299,0
"java.lang.Math.max(int, int)",1881976,0,23465331,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",1870369,0,7063799,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1002947,17816,8647346,211095
"java.lang.Math.min(int, int)",868633,0,10630877,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",766188,0,1,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",548025,0,2545517,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",346326,844488,2467304,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",290573,0,3969500,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",173820,368975,2467304,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",91349,0,1153533,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",82487,0,530351,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",59097,38273,1066,1028
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",52252,0,2093,0
"java.io.OutputStream.close()",25784,32813,0,1
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",19373,0,257354,0
"java.util.Arrays.sort(int[ ], int, int)",16511,0,2093,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",9287,0,2093,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",6045,0,2093,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",4696,39947,0,524288
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",3621,0,2093,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",3540,43035,0,1
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",1897,0,2093,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",1777,0,1,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",950,147014,0,1
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",729,0,2,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",638,0,1,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",632,0,6,0
"kanzi.transform.TextCodec.isUpperCase(byte)",569,0,5487,0
"java.io.PrintStream.println(java.lang.String)",518,0,7,0
"kanzi.transform.TextCodec.<clinit>()",493,0,1,0
"java.lang.String.split(java.lang.String)",437,0,3,0
"java.lang.Short.valueOf(short)",400,0,3,0
"kanzi.Global.positiveOrNull(int)",381,0,3895,0
"java.lang.Character.valueOf(char)",315,0,1,0
"java.lang.String.equals(java.lang.Object)",287,0,345,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",250,0,2093,0
"java.lang.String.hashCode()",221,0,7,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",218,0,2016,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",206,0,1,0
"java.lang.String.startsWith(java.lang.String)",160,0,73,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",109,0,2,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",105,0,30,0
"java.util.Map.keySet()",102,0,1,0
"java.util.Set.iterator()",80,0,1,0
"java.lang.Integer.parseInt(java.lang.String)",67,0,4,0
"java.lang.String.toUpperCase()",63,0,12,0
"kanzi.Global.log2_1024(int)",60,0,206,0
"java.lang.Integer.numberOfLeadingZeros(int)",49,0,200,0
"kanzi.app.Kanzi.<clinit>()",49,0,1,0
"java.lang.String.trim()",44,0,34,0
"java.io.FileInputStream.<init>(java.lang.String)",43,0,1,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",43,0,1,0
"kanzi.app.Kanzi.printOut(java.lang.String, boolean)",42,0,3,0
"java.lang.String.getBytes()",42,0,4,0
"java.lang.StringBuilder.append(java.lang.String)",40,0,24,0
"java.util.Map.remove(java.lang.Object)",39,0,10,0
"java.lang.Float.valueOf(float)",39,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",39,0,10,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-8614,462712,2845,4625539
"kanzi.transform.TextCodec.isDelimiter(byte)",-13308,1082185,0,13861126
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-23601,1039165,14335,12697965
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-59385,1350314,14335,12697965
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-123122,397993,-1390929,5266221
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-233503,878841,-1028,1029
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.TextCodec.isLowerCase(byte)",-257737,7055582,0,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-262348,13464763,0,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec.isText(byte)",-549843,15240674,0,100005616
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
