"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",39641977,0,48,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",27942379,0,62083883,0
"kanzi.transform.TextCodec.isText(byte)",27737479,15240674,6053,100005616
"java.lang.Thread.yield()",25826540,0,18108024,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24890412,13464763,47,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",13623834,0,48,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",12729160,0,62083883,0
"kanzi.transform.TextCodec.isLowerCase(byte)",12511666,7055582,6053,100005616
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",11043096,0,43193990,0
"java.lang.Math.max(int, int)",7159497,0,30684378,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",5745470,0,8374143,0
"kanzi.util.hash.XXHash32.round(int, int)",5375754,0,25000000,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",5353043,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5286298,32867,47,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",3079558,17816,10439308,211095
"java.lang.Math.min(int, int)",2662859,0,12420096,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",2518460,0,48,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",2181582,844488,2695099,5283283
"java.util.concurrent.atomic.AtomicInteger.get()",2134454,0,18108126,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",2004316,0,3116391,0
"kanzi.transform.TextCodec.isDelimiter(byte)",1928423,1082185,-20,13861126
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",1638602,1350314,-1190571,12697965
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",1272468,1039165,-1190571,12697965
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",1030816,368975,2695099,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",968706,0,5050565,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",819725,462712,42355,4625539
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",439495,878841,-981,1029
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",403981,147014,47,1
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",400072,0,1513379,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",295812,0,630926,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",274864,39947,1000448,524288
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",216889,0,2528,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",201122,30492,47,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",184127,29214,48,1
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",120529,397993,-1745026,5266221
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",77230,38273,1500,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",66225,0,287634,0
"java.util.Arrays.sort(int[ ], int, int)",65201,0,2528,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",36894,0,2528,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",22506,0,2528,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",18369,0,6,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",11886,0,2528,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",4689,0,48,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",4674,0,312,0
