"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",24219783,0,6,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",21717567,0,314661608,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12404308,0,6,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3815575,0,6,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1650090,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1561240,0,25000000,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1298863,0,6,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",926604,7787177,13814,23318
"kanzi.entropy.FPAQEncoder.flush()",866388,0,5804795,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",840184,0,12443940,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",411888,0,4600345,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",408358,4841531,8777786,62866167
"java.lang.Thread.yield()",391300,0,703919,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",389943,0,5804795,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",137297,2221062,91134,1170187
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",128453,84152,5,1
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",107613,32867,5,1
"kanzi.transform.TextCodec$TextCodec1.reset(int)",95570,0,6,0
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",87546,246319,5,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",78130,147014,5,1
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",69446,683166,5,1
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",66479,600885,529927,2977117
"java.util.concurrent.atomic.AtomicInteger.get()",58115,0,703934,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",50938,38273,-1022,1028
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",45409,1403889,321592,1382349
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",45020,3320133,2965126,30272617
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",37148,934500,71,2169
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",29233,74951,5,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",28018,39947,257024,524288
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",21349,243889,406329,2539457
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",17875,197945,166064,895009
"kanzi.transform.DivSufSort.trSort(int, int)",13148,232047,5,1
"kanzi.transform.DivSufSort$TRBudget.check(int)",12860,109845,195001,1121148
"kanzi.transform.DivSufSort$Stack.pop()",12318,404963,741806,3947293
"kanzi.transform.DivSufSort.ssIlg(int)",10917,89948,165603,879443
"kanzi.transform.DivSufSort.trIlg(int)",9019,287614,513477,2923260
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",7925,0,1,0
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",6785,63508,83335,447834
"kanzi.transform.DivSufSort.ssCompare(int, int, int, int)",2538,0,14973,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1914,0,3,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1002,0,1,0
"java.lang.Integer.numberOfLeadingZeros(int)",887,0,7162,0
"kanzi.transform.DivSufSort.reset()",831,0,6,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",759,0,2,0
"kanzi.transform.DivSufSort.<init>()",665,0,6,0
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",514,0,6,0
"kanzi.transform.TextCodec.isUpperCase(byte)",499,0,5487,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",386,0,55,0
"java.io.PrintStream.println(java.lang.String)",372,0,7,0
