"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",14614438,0,6,0
"java.lang.Thread.yield()",12185833,0,23413079,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",10737137,0,56641660,0
"kanzi.transform.TextCodec.isText(byte)",6874365,15240674,644,100005616
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6205373,0,6,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5636650,13464763,5,1
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",4964848,0,56641660,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",3820232,0,30811574,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3641320,32867,5,1
"kanzi.transform.TextCodec.isLowerCase(byte)",3264181,7055582,644,100005616
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2486776,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2451840,0,25000000,0
"java.lang.Math.max(int, int)",2207605,0,24995686,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2105808,0,6924498,0
"java.util.concurrent.atomic.AtomicInteger.get()",1503039,0,23413093,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1301062,17816,9083672,211095
"java.lang.Math.min(int, int)",950770,0,10548624,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",906811,0,6,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",681135,0,2620641,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",475575,844488,2772372,5283283
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",429366,368975,2772372,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",371246,0,4177539,0
"kanzi.transform.TextCodec.isDelimiter(byte)",343288,1082185,-3,13861126
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",308528,1350314,-311443,12697965
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",269487,1039165,-311443,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",145876,147014,5,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",139469,462712,-25888,4625539
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",122873,38273,1174,1028
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",107524,0,1225612,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",94543,0,555554,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",91581,30492,5,1
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",61148,0,2196,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",53768,39947,257024,524288
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",20543,0,262914,0
"java.util.Arrays.sort(int[ ], int, int)",18846,0,2196,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",11479,0,2196,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",7221,0,2196,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",4466,0,2196,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3671,0,6,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2910,0,6,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2306,0,1,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",2233,0,2196,0
"java.io.PrintStream.println(java.lang.String)",1438,0,30,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1298,0,1,0
"java.lang.Short.valueOf(short)",1025,0,18,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",735,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",716,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",624,0,5487,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",573,0,26,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",545,0,67,0
"kanzi.Global.positiveOrNull(int)",420,0,3895,0
"java.lang.String.split(java.lang.String)",373,0,3,0
"java.lang.String.equals(java.lang.Object)",347,0,380,0
"kanzi.transform.TextCodec.<clinit>()",335,0,1,0
"java.lang.Character.valueOf(char)",329,0,1,0
"kanzi.Global.log2_1024(int)",328,0,1215,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",316,0,2196,0
"java.lang.Long.valueOf(long)",310,0,38,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",289,0,6,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",242,0,2107,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",233,0,1,0
"java.lang.Integer.numberOfLeadingZeros(int)",232,0,1125,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",179,0,50,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",127,0,7,0
"java.lang.Integer.valueOf(int)",119,0,81,0
"java.util.Map.keySet()",114,0,1,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",82,0,26,0
"java.util.HashMap.<init>(java.util.Map)",81,0,6,0
"java.util.Set.iterator()",81,0,1,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-32199,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-100416,397993,-1238397,5266221
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-143960,878841,-1023,1029
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
