"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",17022900,0,39861907,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",6273854,0,39861907,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",6088141,0,39861907,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",6016659,0,85975087,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4297057,0,96,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3613144,0,96,0
"java.lang.Math.min(int, int)",2679878,0,39865000,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2674548,0,39861907,0
"java.lang.Thread.yield()",2113343,0,4011918,0
"kanzi.util.hash.XXHash32.round(int, int)",1712902,0,25000000,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",1080381,2831974,-454,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1065175,2462807,11308776,33678300
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",608515,32867,95,1
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",553743,1390,383,1
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",428978,0,6365184,0
"java.lang.Integer.numberOfTrailingZeros(int)",382589,0,5742086,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",309750,844488,2043916,5283283
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",300928,26083,1889372,166150
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",295069,17816,3493036,211095
"java.util.concurrent.atomic.AtomicInteger.get()",265673,0,4012142,0
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",258167,18020,24026,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",253958,878841,-263,1029
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",239265,21152,-454,1028
"java.util.Collections.sort(java.util.List)",210153,23125,2519,277
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",209670,15874,2415741,197858
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",154317,368975,2043916,5283283
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",148350,12966,1889372,166150
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",131103,21187,24026,1028
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",107048,397993,1682438,5266221
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",106330,15822,676767,1818
"kanzi.Global.computeHistogramOrder1(byte[ ], int, int, int[ ][ ], boolean)",85953,0,384,0
"kanzi.entropy.EntropyUtils.encodeAlphabet(kanzi.OutputBitStream, int[ ], int)",77813,4119,24026,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",60537,39947,943104,524288
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",58496,0,652282,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",55127,38273,-454,1028
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",44254,0,96,0
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",36610,29214,94,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",35442,30492,95,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",25360,147014,95,1
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",19491,0,192,0
"java.io.ByteArrayOutputStream.toByteArray()",5604,0,96,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",3905,0,3,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3530,0,32,0
"java.lang.Math.abs(int)",2976,0,24454,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",2845,0,96,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",2735,0,96,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",2475,0,25106,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2148,0,96,0
"kanzi.Global.log2_1024(int)",2133,0,18568,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1049,0,1,0
"java.util.ArrayList.<init>(int)",965,0,2830,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",920,0,193,0
"java.lang.Integer.numberOfLeadingZeros(int)",884,0,8821,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",823,0,505,0
"java.util.HashMap.<init>(java.util.Map)",818,0,96,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",758,0,770,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",736,0,2,0
"kanzi.Global.positiveOrNull(int)",702,0,3895,0
"java.lang.String.contains(java.lang.CharSequence)",698,0,96,0
"kanzi.transform.TextCodec.isDelimiter(byte)",-6426,1082185,-36,13861126
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-17307,462712,76523,4625539
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-39966,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
