"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",28983807,0,34432507,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",10750362,0,78884901,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",9857986,0,34432507,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",9735135,0,34432507,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",9227865,0,6,0
"kanzi.transform.TextCodec.isText(byte)",8228278,15240674,644,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",7699692,13464763,5,1
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5976132,0,6,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",4666159,0,34432507,0
"java.lang.Math.min(int, int)",4345155,0,34434376,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",3985142,2831974,-748,1028
"kanzi.transform.TextCodec.isLowerCase(byte)",3650007,7055582,644,100005616
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",3574195,2462807,5375832,33678300
"kanzi.util.hash.XXHash32.round(int, int)",3257272,0,25000000,0
"java.lang.Thread.yield()",2148464,0,3398794,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",969898,32867,5,1
"java.lang.Integer.numberOfTrailingZeros(int)",651982,0,5281603,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",508921,878841,-737,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",428762,844488,283161,5283283
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",409054,1350314,-311443,12697965
"kanzi.transform.TextCodec.isDelimiter(byte)",401112,1082185,-3,13861126
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",382377,147014,5,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",354026,1039165,-311443,12697965
"java.util.concurrent.atomic.AtomicInteger.get()",310106,0,3398808,0
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",256663,26083,747976,166150
"java.util.Collections.sort(java.util.List)",229561,23125,415,277
"kanzi.transform.TextCodec$TextCodec2.reset(int)",225611,30492,5,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",222928,38273,-748,1028
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",208394,462712,-25888,4625539
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",206230,368975,283161,5283283
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",184349,39947,257024,524288
"kanzi.Global.computeHistogramOrder1(byte[ ], int, int, int[ ][ ], boolean)",173957,0,24,0
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",150822,397993,260982,5266221
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",127449,21187,782,1028
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",126777,12966,747976,166150
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",109947,15822,562741,1818
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",103833,0,580351,0
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",101999,0,397824,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",97423,17816,248380,211095
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",95901,1390,23,1
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",80687,21152,-748,1028
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",35042,0,1,0
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",24936,0,6,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",11501,0,6,0
"java.io.ByteArrayOutputStream.toByteArray()",5662,0,6,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3909,0,6,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",1278,0,12,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",963,0,1,0
"kanzi.transform.TextCodec.<clinit>()",954,0,1,0
"java.io.PrintStream.println(java.lang.String)",908,0,23,0
"kanzi.transform.TextCodec.isUpperCase(byte)",875,0,5487,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",749,0,2,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",743,0,1,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",739,0,26,0
"java.util.ArrayList.<init>(int)",599,0,696,0
"java.lang.Math.abs(int)",557,0,1759,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",478,0,61,0
"kanzi.Global.positiveOrNull(int)",450,0,3895,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",410,0,2571,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",401,0,1886,0
"kanzi.Global.log2_1024(int)",389,0,1215,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",357,0,6,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-32301,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
