"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",15751592,0,28056226,0
"kanzi.transform.TextCodec.isText(byte)",9725947,15240674,98151,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",7108183,13464763,762,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7063605,0,763,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5058232,32867,762,1
"kanzi.transform.TextCodec.isLowerCase(byte)",4395843,7055582,98151,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",4254818,2831974,1028,1028
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",3879890,2221062,1525814,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",3335459,2462807,16769092,33678300
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2815530,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2682218,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",2111490,0,28057905,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",1762125,3320133,6321707,30272617
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1267958,956931,762,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1119150,878841,1790,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",944544,844488,2532181,5283283
"kanzi.transform.TextCodec$TextCodec2.reset(int)",830852,30492,762,1
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",786722,683166,762,1
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",673631,1403889,900979,1382349
"kanzi.transform.TextCodec.isDelimiter(byte)",601346,1082185,-226,13861126
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",570942,39947,4945920,524288
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",472191,368975,2532181,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",438880,397993,2513880,5266221
"kanzi.transform.DivSufSort$Stack.pop()",407882,404963,1963546,3947293
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",379875,6502,1465215,21149
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",297946,462712,125388,4625539
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",241461,246319,762,1
"kanzi.transform.DivSufSort.ssIlg(int)",240550,89948,1547625,879443
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",182065,147014,762,1
"kanzi.transform.DivSufSort.trIlg(int)",164677,287614,603285,2923260
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",143848,26083,512804,166150
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",135738,38273,1791,1028
"kanzi.transform.DivSufSort.trSort(int, int)",126568,232047,762,1
"java.util.Collections.sort(java.util.List)",103302,23125,578,277
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",98891,197945,128423,895009
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",73803,600885,552698,2977117
"java.io.OutputStream.close()",70199,32813,0,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",68579,12966,512804,166150
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",64664,1039165,-3061340,12697965
"kanzi.transform.DivSufSort$TRBudget.check(int)",43769,109845,24289,1121148
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",37471,243889,-398322,2539457
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",31733,0,195328,0
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",29262,84152,762,1
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",27389,0,763,0
"kanzi.transform.DivSufSort.<init>()",27092,0,763,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",22901,0,85456,0
"kanzi.Global.log2_1024(int)",22115,0,132470,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",21688,0,5,0
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",20191,73526,64440,543208
"kanzi.transform.DivSufSort.reset()",17212,0,763,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",14296,0,2289,0
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",13936,63508,-28198,447834
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",11722,0,153,0
"kanzi.transform.DivSufSort$StackElement.<init>()",10074,0,85456,0
"java.lang.Integer.numberOfLeadingZeros(int)",5796,0,46297,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5271,0,763,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4465,0,763,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, java.util.Map)",3776,0,763,0
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-18419,98096,-84693,437100
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-29100,44027,-232090,335626
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-29299,74951,762,1
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-39700,43035,0,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-58049,1350314,-3061340,12697965
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-66751,111359,-393588,535018
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-736929,1683686,762,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1032822,1290470,-393514,535262
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-1587936,7787177,1463052,23318
"kanzi.transform.DivSufSort.swapInSA(int, int)",-1684360,4841531,-36549809,62866167
