"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",57848511,0,36515491,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",50037340,0,352813444,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",35449982,0,36515203,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",20909042,0,48,0
"kanzi.transform.TextCodec.isText(byte)",13885818,15240674,6053,100005616
"java.lang.Thread.yield()",12236433,0,18841484,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11497614,13464763,47,1
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",10979011,0,36515203,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",10790255,0,36515203,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",7959113,0,59898491,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6409900,7055582,6053,100005616
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",5475458,0,41350248,0
"java.lang.Math.min(int, int)",4823872,0,36516929,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",4750767,0,36515203,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4552971,32867,47,1
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",4544198,0,4834805,0
"java.util.concurrent.atomic.AtomicInteger.get()",1785686,0,18841587,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",1369723,0,9669706,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",1060499,0,7247271,0
"java.lang.Integer.numberOfTrailingZeros(int)",923666,0,6641991,0
"kanzi.transform.TextCodec.isDelimiter(byte)",913005,1082185,-20,13861126
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",639082,147014,47,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",558597,1039165,-1190571,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",500962,1350314,-1190571,12697965
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",388526,462712,42355,4625539
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",244197,38273,-980,1028
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",190545,0,48,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",184308,39947,1000448,524288
"kanzi.transform.TextCodec$TextCodec2.reset(int)",137539,30492,47,1
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",17999,0,48,0
"kanzi.Global.log2(int)",15513,0,192,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13697,0,48,0
"java.lang.String.contains(java.lang.CharSequence)",8893,0,48,0
"kanzi.Global.log2_1024(int)",6900,0,9421,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",6823,0,48,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3759,0,7,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",2779,0,48,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",2695,0,48,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",1998,0,7,0
