"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",16618199,0,31248288,0
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10749260,0,2,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",7691813,0,55255758,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5030550,32867,1,1
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",3599928,0,55255758,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",3221444,0,41228851,0
"java.util.concurrent.atomic.AtomicInteger.get()",2155290,0,31248293,0
"java.lang.Math.max(int, int)",1867636,0,28854410,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",1449691,0,6914510,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",959582,17816,9453040,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",800974,0,2,0
"java.lang.Math.min(int, int)",668163,0,10225452,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",536036,0,2573579,0
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",314402,0,4605050,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",292419,844488,2953696,5283283
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",173219,368975,2953696,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",94272,0,1326348,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",83280,0,574481,0
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",53974,0,2283,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",42618,147014,1,1
"java.io.OutputStream.close()",21790,32813,0,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",18183,30492,1,1
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",17870,0,271152,0
"java.util.Arrays.sort(int[ ], int, int)",17570,0,2283,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",11691,0,2283,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",7610,39947,-1024,524288
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",7026,38273,1255,1028
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",6743,0,2283,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",3640,0,2283,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2904,0,2,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",2022,0,2283,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1464,0,1,0
"java.lang.Short.valueOf(short)",1300,0,6,0
"java.io.PrintStream.println(java.lang.String)",1067,0,26,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",708,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",663,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",623,0,5487,0
"java.util.Set.iterator()",449,0,1,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",442,0,10,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",430,0,1,0
"kanzi.Global.positiveOrNull(int)",379,0,3895,0
"kanzi.transform.TextCodec.<clinit>()",360,0,1,0
"java.lang.String.split(java.lang.String)",327,0,3,0
"java.lang.Long.valueOf(long)",310,0,14,0
"java.lang.String.equals(java.lang.Object)",278,0,332,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",254,0,1,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",227,0,2283,0
"java.lang.Character.valueOf(char)",217,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",206,0,2144,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",129,0,37,0
"java.util.Map.keySet()",104,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",103,0,3,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",73,0,16,0
"java.lang.String.startsWith(java.lang.String)",67,0,71,0
"java.lang.Integer.valueOf(int)",67,0,29,0
"java.lang.String.getBytes()",51,0,4,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",50,0,2,0
"kanzi.app.Kanzi.<clinit>()",49,0,1,0
"kanzi.Global$DataType.<clinit>()",46,0,1,0
"java.lang.String.toUpperCase()",45,0,11,0
"java.util.Map.remove(java.lang.Object)",45,0,12,0
"java.lang.Boolean.valueOf(boolean)",37,0,9,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-17264,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-48218,462712,-13620,4625539
"kanzi.transform.TextCodec.isDelimiter(byte)",-59985,1082185,-1,13861126
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-137186,397993,-1147733,5266221
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-144975,1039165,-74456,12697965
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-205546,1350314,-74456,12697965
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-251373,878841,-1027,1029
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec.isLowerCase(byte)",-509782,7055582,129,100005616
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-809213,13464763,1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec.isText(byte)",-1023068,15240674,129,100005616
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
