"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",26233279,0,24,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",23367052,0,336183648,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12565441,0,24,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3928497,0,24,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1632956,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1601144,0,25000000,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1392384,0,24,0
"kanzi.entropy.FPAQEncoder.flush()",936836,0,6245916,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",829315,0,12047893,0
"java.lang.Thread.yield()",723563,0,1347814,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",528193,2221062,289462,1170187
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",431113,0,4621525,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",418364,0,6245916,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",198695,32867,23,1
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",119263,683166,23,1
"java.util.concurrent.atomic.AtomicInteger.get()",100996,0,1347874,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",81096,0,24,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",79137,0,24,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",65647,39947,992256,524288
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",52122,246319,23,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",43329,38273,-1004,1028
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",42430,147014,23,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",31673,84152,23,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",29055,197945,244584,895009
"kanzi.transform.DivSufSort.ssIlg(int)",18208,89948,304698,879443
"kanzi.transform.DivSufSort$Stack.pop()",16236,404963,965850,3947293
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",15063,63508,113585,447834
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2363,0,12,0
"java.nio.ByteOrder.nativeOrder()",2293,0,14,0
"kanzi.transform.DivSufSort.reset()",2261,0,24,0
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",2074,0,24,0
"kanzi.transform.DivSufSort.<init>()",1240,0,24,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1232,0,1,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",1141,0,2,0
"java.lang.Integer.numberOfLeadingZeros(int)",1013,0,10307,0
"kanzi.transform.TextCodec.isUpperCase(byte)",879,0,5487,0
"kanzi.Global.positiveOrNull(int)",838,0,3895,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",773,0,2,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",750,0,24,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int, int)",733,0,7690,0
"kanzi.Global.log2_1024(int)",729,0,4770,0
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",647,243889,329411,2539457
"kanzi.transform.DivSufSort.trIlg(int)",-276,287614,532934,2923260
"kanzi.transform.DivSufSort.trSort(int, int)",-648,232047,23,1
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-952,73526,126526,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-2403,74951,23,1
"kanzi.transform.DivSufSort$TRBudget.check(int)",-5094,109845,89222,1121148
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-16316,98096,50587,437100
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-17316,44027,-76643,335626
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-22043,600885,523855,2977117
"kanzi.transform.TextCodec.isDelimiter(byte)",-24472,1082185,-10,13861126
