"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",25058430,0,31922269,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",23860193,0,310020441,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",17516550,0,31922251,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9651210,0,3,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",5370374,0,79529363,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",4993096,0,31922251,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",4829858,0,31922251,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3856896,0,3,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",2479844,0,36466270,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",2152774,0,4544004,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2149336,0,31922251,0
"java.lang.Math.min(int, int)",2125851,0,31923791,0
"kanzi.util.hash.XXHash32.round(int, int)",1564472,0,25000000,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",604200,0,9088014,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",448901,0,6532170,0
"java.lang.Integer.numberOfTrailingZeros(int)",418341,0,6375146,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",226640,0,3,0
"java.lang.Thread.yield()",123463,0,225488,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",74012,32867,2,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",72559,147014,2,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",55953,38273,-1025,1028
"kanzi.transform.TextCodec$TextCodec2.reset(int)",53115,30492,2,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",34819,39947,260096,524288
"java.util.concurrent.atomic.AtomicInteger.get()",16967,0,225495,0
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",6633,0,3,0
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",2998,0,3,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2674,0,1,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1237,0,1,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",1218,0,3,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",774,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",541,0,5487,0
"java.lang.Character.valueOf(char)",457,0,1,0
"java.lang.Integer.valueOf(int)",364,0,24,0
"kanzi.Global.positiveOrNull(int)",356,0,3895,0
"java.lang.String.equals(java.lang.Object)",344,0,363,0
"java.lang.String.split(java.lang.String)",330,0,3,0
"kanzi.transform.TextCodec.<clinit>()",320,0,1,0
"kanzi.Global.log2_1024(int)",192,0,614,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",176,0,1,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",166,0,3,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",133,0,1710,0
"java.lang.Integer.numberOfLeadingZeros(int)",122,0,576,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",115,0,40,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",113,0,4,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",93,0,3,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",77,0,23,0
"java.util.HashMap.<init>(java.util.Map)",71,0,3,0
"java.util.Arrays.fill(int[ ], int)",71,0,1,0
"java.lang.String.startsWith(java.lang.String)",66,0,75,0
"java.lang.Boolean.valueOf(boolean)",60,0,13,0
"java.lang.String.getBytes()",58,0,4,0
"java.nio.ByteOrder.nativeOrder()",55,0,14,0
"java.lang.String.toUpperCase()",50,0,14,0
"java.lang.Integer.parseInt(java.lang.String)",48,0,4,0
"kanzi.SliceByteArray.<init>(byte[ ], int, int)",47,0,5,0
"kanzi.app.Kanzi.<clinit>()",47,0,1,0
"java.lang.Math.max(int, int)",46,0,21,0
"java.lang.String.trim()",44,0,36,0
"kanzi.Global.<clinit>()",43,0,1,0
"kanzi.Global$DataType.<clinit>()",37,0,1,0
"java.io.FileInputStream.<init>(java.lang.String)",37,0,1,0
"java.nio.file.FileSystems.getDefault()",37,0,2,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-28675,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-53423,462712,-23256,4625539
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.TextCodec.isDelimiter(byte)",-95054,1082185,-1,13861126
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
