"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",35772683,0,44069995,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",31339555,0,422115085,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",21587313,0,44065417,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13115402,0,763,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",6994435,0,44065417,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",6841155,0,44065417,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",6230592,0,92706403,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4033802,0,763,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",3472795,0,49166258,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",3030287,0,44065417,0
"java.lang.Math.min(int, int)",2984462,0,44070378,0
"java.lang.Thread.yield()",2700273,0,5141970,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",2552073,0,5097026,0
"kanzi.util.hash.XXHash32.round(int, int)",1618036,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",798921,32867,762,1
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",795756,0,10195578,0
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",718248,0,763,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",636321,0,9074102,0
"java.lang.Integer.numberOfTrailingZeros(int)",495518,0,6668250,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",475848,30492,762,1
"java.util.concurrent.atomic.AtomicInteger.get()",358478,0,5143878,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",333774,39947,4945920,524288
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",75344,147014,762,1
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",60201,0,763,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",30543,0,763,0
"java.io.PrintStream.println(java.lang.String)",30465,0,787,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",24941,0,2,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",15831,0,381,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",9723,462712,125388,4625539
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",8850,0,3054,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8471,0,763,0
"java.util.HashMap.<init>(java.util.Map)",6270,0,763,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",3661,0,4602,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",3469,0,1526,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",3372,0,763,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",2980,0,5343,0
"java.lang.Integer.valueOf(int)",2952,0,9165,0
"kanzi.Event.getId()",2734,0,3054,0
"java.lang.String.contains(java.lang.CharSequence)",2349,0,763,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",2225,0,3054,0
"java.util.Map.remove(java.lang.Object)",2139,0,773,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",1683,0,3052,0
"java.util.Map.get(java.lang.Object)",1476,0,2298,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",1470,0,764,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",1412,0,3054,0
"kanzi.Global.log2(int)",1292,0,3052,0
"java.lang.Long.valueOf(long)",1206,0,4580,0
"java.lang.Integer.toHexString(int)",1103,0,763,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1102,0,763,0
"java.lang.String.toUpperCase()",1074,0,774,0
"kanzi.transform.FSDCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1056,0,763,0
"java.util.concurrent.atomic.AtomicBoolean.getAndSet(boolean)",1032,0,383,0
"kanzi.SliceByteArray.<init>(byte[ ], int, int)",961,0,765,0
"kanzi.transform.TextCodec.getMaxEncodedLength(int)",946,0,1526,0
"java.lang.System.nanoTime()",915,0,3058,0
"kanzi.transform.FSDCodec.getMaxEncodedLength(int)",894,0,2289,0
"kanzi.transform.TextCodec$TextCodec2.getMaxEncodedLength(int)",886,0,3052,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",860,0,763,0
"java.lang.Integer.numberOfLeadingZeros(int)",858,0,3052,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",854,0,2,0
"java.lang.Math.max(int, int)",848,0,4960,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-37798,43035,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-38273,38273,-1028,1028
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
