"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12681100,0,382,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",10653150,0,71534916,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",4798674,0,71534916,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",2923967,0,36401534,0
"java.lang.Math.max(int, int)",2687953,0,32669922,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2241829,0,9616807,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1183503,17816,11514313,211095
"java.lang.Math.min(int, int)",1178240,0,14686111,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",965896,0,382,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",716497,0,3778905,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",438530,844488,3720805,5283283
"java.lang.Thread.yield()",427070,0,785442,0
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",389399,0,5576534,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",238411,368975,3720805,5283283
"kanzi.transform.TextCodec$TextCodec2.reset(int)",215390,30492,381,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",145251,39947,2214912,524288
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",129492,0,1632232,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",110382,32867,381,1
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",107873,0,729365,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",84385,38273,2343,1028
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",68768,0,2989,0
"java.util.concurrent.atomic.AtomicInteger.get()",59601,0,786397,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",54706,147014,381,1
"java.io.PrintStream.println(java.lang.String)",27177,0,1552,0
"java.util.Arrays.sort(int[ ], int, int)",21725,0,2989,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",21676,0,319915,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",14383,0,2989,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",13536,0,2,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",10088,0,191,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",8628,0,2989,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",7989,0,382,0
"java.io.PrintStream.println(java.lang.Object)",7395,0,384,0
"kanzi.Global.log2_1024(int)",7334,0,70297,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",5727,0,1530,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",4950,0,2989,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",3715,0,383,0
"kanzi.Event.toString()",3662,0,1530,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",3335,0,382,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",2740,0,2698,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",2649,0,2989,0
"java.util.HashMap.<init>(java.util.Map)",2505,0,382,0
"java.lang.Integer.numberOfLeadingZeros(int)",2301,0,28405,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2208,0,382,0
"java.lang.StringBuilder.append(java.lang.String)",1879,0,9992,0
"java.util.Map.remove(java.lang.Object)",1784,0,392,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",1517,0,382,0
"java.lang.Integer.valueOf(int)",1455,0,3829,0
"java.lang.Short.valueOf(short)",1418,0,1146,0
"java.lang.StringBuilder.append(long)",1398,0,3063,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",1176,0,1530,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",1140,0,2676,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",1072,0,1528,0
"java.lang.Long.valueOf(long)",1034,0,3440,0
"java.util.Map.get(java.lang.Object)",1024,0,1155,0
"java.lang.StringBuilder.<init>(int)",881,0,1530,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",863,462712,97282,4625539
"kanzi.transform.Sequence.getMaxEncodedLength(int)",827,0,764,0
"kanzi.bitstream.DefaultOutputBitStream.close()",787,0,383,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",776,0,1530,0
"java.lang.StringBuilder.append(int)",771,0,1532,0
"kanzi.Global.positiveOrNull(int)",764,0,3895,0
"kanzi.Event.getId()",764,0,3058,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",730,0,2,0
"kanzi.transform.TextCodec.isDelimiter(byte)",-31774,1082185,-122,13861126
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-38699,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-122385,397993,-1092666,5266221
"kanzi.transform.TextCodec.isLowerCase(byte)",-146347,7055582,49082,100005616
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-231613,878841,-647,1029
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-362292,1039165,-2998200,12697965
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
